URI,Label,Scope Note
http://collection.britishmuseum.org/id/thesauri/x95851,Caerleon Red-Slipped Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x95942,Caerleon White-Slipped Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x103850,Campanian Black Sand Amphorae,Roman ware.
http://collection.britishmuseum.org/id/thesauri/x14742,Campanian Magenta Ware,Production Place: Campania.
http://collection.britishmuseum.org/id/thesauri/x41396,Canterbury Ware,
http://collection.britishmuseum.org/id/thesauri/x41414,Canterbury-type Ware,
http://collection.britishmuseum.org/id/thesauri/x95934,Cantley White-Slipped Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x117829,Canton Enamel,
http://collection.britishmuseum.org/id/thesauri/x95923,Castor Ware,
http://collection.britishmuseum.org/id/thesauri/x103867,Catalan Amphorae,Roman ware.
http://collection.britishmuseum.org/id/thesauri/x95815,Central Gaulish Black-Slipped Ware,Roman in date.
http://collection.britishmuseum.org/id/thesauri/x95841,Central Gaulish Colour-Coated Ware,Roman in date.
http://collection.britishmuseum.org/id/thesauri/x95951,Central Gaulish Glazed Ware,Roman in date.
http://collection.britishmuseum.org/id/thesauri/x95840,Central Gaulish Rhône Valley Oxidised Ware,Roman in date.
http://collection.britishmuseum.org/id/thesauri/x112235,Changsha Ware,
http://collection.britishmuseum.org/id/thesauri/x41401,Cheam Ware,
http://collection.britishmuseum.org/id/thesauri/x41400,Cheam Whiteware,
http://collection.britishmuseum.org/id/thesauri/x41398,Cheam-type Ware,
http://collection.britishmuseum.org/id/thesauri/x106068,Cheshmeh Ali Ware,Known after archaeological type-sites in northern Iran where they were found. Approximate date c. 5500-4500 BC.
http://collection.britishmuseum.org/id/thesauri/x41402,Chester Ware,
http://collection.britishmuseum.org/id/thesauri/x41403,Chester-type Ware,
http://collection.britishmuseum.org/id/thesauri/x112214,Chinese Black Ware,
http://collection.britishmuseum.org/id/thesauri/x117770,Chinese Glass,
http://collection.britishmuseum.org/id/thesauri/x23072,Chinese Green Ware,The term greenware is not used for medieval pottery. Only the glaze would be described as green.
http://collection.britishmuseum.org/id/thesauri/x112213,Chinese White Ware,
http://collection.britishmuseum.org/id/thesauri/x111222,Chinese ware,
http://collection.britishmuseum.org/id/thesauri/x14744,Chocolate-On-White,Material Culture: Late Bronze Age; Production Place: Levant.
http://collection.britishmuseum.org/id/thesauri/x25024,Circle Stamped Wet,
http://collection.britishmuseum.org/id/thesauri/x41405,Cistercian Ware,
http://collection.britishmuseum.org/id/thesauri/x41406,Cistercian-type Ware,
http://collection.britishmuseum.org/id/thesauri/x23020,Cizhou-type Ware,Cizhou-type wares were made in a variety of kilns across Northern China. The most famous of these is Guantai.
http://collection.britishmuseum.org/id/thesauri/x111605,Clazomenian,
http://collection.britishmuseum.org/id/thesauri/x95857,Cliffe Black-Burnished Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x101158,Clinky fired Earthenware,
http://collection.britishmuseum.org/id/thesauri/x14745,Cnidian Relief Ware,Material Culture: Roman; Production Place: Knidos.
http://collection.britishmuseum.org/id/thesauri/x41364,Coarse Border Ware,
http://collection.britishmuseum.org/id/thesauri/x41409,Coarse Border-type Ware,
http://collection.britishmuseum.org/id/thesauri/x41411,Coarse London-type Ware,
http://collection.britishmuseum.org/id/thesauri/x41413,Coarse Mill Green Ware,
http://collection.britishmuseum.org/id/thesauri/x14746,Coarse Ware,
http://collection.britishmuseum.org/id/thesauri/x95856,Colchester Black-Burnished Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x95944,Colchester Colour-Coated Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x41448,Colchester Ware,
http://collection.britishmuseum.org/id/thesauri/x95868,Colchester White Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x41449,Colchester-type Ware,
http://collection.britishmuseum.org/id/thesauri/x95920,Cologne Colour-Coated Ware,
http://collection.britishmuseum.org/id/thesauri/x41450,Cologne Stoneware,Enter Cologne in Production Place.
http://collection.britishmuseum.org/id/thesauri/x118160,Colour Coated,
http://collection.britishmuseum.org/id/thesauri/x14747,Colour-Coated Ware,Material Culture: Roman.
http://collection.britishmuseum.org/id/thesauri/x95860,Cooling Black-Burnished Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x41166,Coppengrave Earthenware,Enter Coppengrave in Production Place.
http://collection.britishmuseum.org/id/thesauri/x41165,Coppengrave Stoneware,Enter Coppengrave in Produection Place.
http://collection.britishmuseum.org/id/thesauri/x95937,Corbridge White Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x95976,Crambeck Parchment Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x95910,Crambeck Reduced Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x95964,Crambeck Ware,
http://collection.britishmuseum.org/id/thesauri/x14748,Craquelé Bleuté Ware,Material Culture: Roman; Production Place: Gaul.
http://collection.britishmuseum.org/id/thesauri/x41167,Creussen Stoneware,Enter Creussen in Production Place.
http://collection.britishmuseum.org/id/thesauri/x41451,Crowland Abbey-type Ware,
http://collection.britishmuseum.org/id/thesauri/x103994,Cypriot Black Slip Ware,
http://collection.britishmuseum.org/id/thesauri/x103997,Cypriot Bronze Age,
http://collection.britishmuseum.org/id/thesauri/x103992,Cypriot Red Slip Ware,"This term refers to matt finished, Bronze Age, rather than the Roman Cypriot Red Slip Ware (Late Roman D) wares."
http://collection.britishmuseum.org/id/thesauri/x14750,D Ware,Material Culture: Late Predynastic. Production Place: Egypt ???
http://collection.britishmuseum.org/id/thesauri/x95949,Dales Shelly Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x105672,Dark Faced Burnished Ware,Term for burnished generally dark-coloured pottery associated with the later Neolithic (c.6000-4500 BC) in south-eastern Anatolia and northern Syria.
http://collection.britishmuseum.org/id/thesauri/x103431,Darmsden Ware,
http://collection.britishmuseum.org/id/thesauri/x112219,Dehua Ware,
http://collection.britishmuseum.org/id/thesauri/x95753,Derbyshire Coarse Ware,
http://collection.britishmuseum.org/id/thesauri/x41452,Developed Stamford Ware,
http://collection.britishmuseum.org/id/thesauri/x23035,Ding Ware,
http://collection.britishmuseum.org/id/thesauri/x112216,Ding-type Ware,
http://collection.britishmuseum.org/id/thesauri/x41453,Donyatt-type Ware,
http://collection.britishmuseum.org/id/thesauri/x95858,Dorset Black-Burnished Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x14751,Drabware,"This is a recognised ware term for the Department of Medieval and Later Antiquities. For the Department of Western Asiatic Antiquities, enter this term in the Description field alone, and not in the Ware field."
http://collection.britishmuseum.org/id/thesauri/x41454,Dreihausen Stoneware,Enter Dreihausen in Production Place.
http://collection.britishmuseum.org/id/thesauri/x41455,Duingen Stoneware,Enter Duingen in Production Place.
http://collection.britishmuseum.org/id/thesauri/x25029,Dusun Ware,
http://collection.britishmuseum.org/id/thesauri/x108600,Dutch Slipware,
http://collection.britishmuseum.org/id/thesauri/x41456,E Ware,
http://collection.britishmuseum.org/id/thesauri/x41457,Early German Stoneware,See also Material - Protostoneware.
http://collection.britishmuseum.org/id/thesauri/x25031,Early Kot Dijian,
http://collection.britishmuseum.org/id/thesauri/x114989,Early Matt Painted,
http://collection.britishmuseum.org/id/thesauri/x41458,Early Medieval Chalky Ware,
http://collection.britishmuseum.org/id/thesauri/x41459,Early Medieval Sandy Ware,
http://collection.britishmuseum.org/id/thesauri/x41460,Early Medieval Shell-dusted Ware,
http://collection.britishmuseum.org/id/thesauri/x41461,Early Surrey Ware,
http://collection.britishmuseum.org/id/thesauri/x105111,Early Wild Goat,
http://collection.britishmuseum.org/id/thesauri/x95822,East Anglian Reduced Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x95814,East Gaulish Black Slip Ware,
http://collection.britishmuseum.org/id/thesauri/x41462,East Midlands Reduced Ware,
http://collection.britishmuseum.org/id/thesauri/x95971,East Yorkshire Grey Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x14752,Eastern Sigillata A,Material Culture: Roman; Production Place: Syria.
http://collection.britishmuseum.org/id/thesauri/x14753,Eastern Sigillata B,Material Culture: Roman; Production Place: North-West Turkey.
http://collection.britishmuseum.org/id/thesauri/x103630,Ebbsfleet Ware,British Neolithic ware.
http://collection.britishmuseum.org/id/thesauri/x95845,Eboracum Oxidised Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x103932,Eboracum White-Slipped Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x19555,Echizen ware,"Production Place: Echizen Province (present-day Niu County in Fukui Prefecture), Japan. The products of the Echizen potteries are mostly for general household use, unglazed or yellow and red-brown in colour."
http://collection.britishmuseum.org/id/thesauri/x14755,Eggshell Ware,"Material Culture: Achaemenid, Seleucid, Parthian, Early Islamic. Production Place: southern Iraq. Term used to describe very thin-walled varieties of unglazed pottery, including distinct types made in southern Iraq. There is no evidence that these traditions are related other than they are very thin-walled. D. Fleming: ""Eggshell ware pottery in Achaemenid Mesopotamia"", 'Iraq' 51 (1989), pp. 165-85. D. Kennet: ' Sasanian and Islamic Pottery from Ras al-Khaimah. Classification, chronology and analysis of trade in the Western Indian Ocean', Oxford: Archaeopress, 2004, p. 61."
http://collection.britishmuseum.org/id/thesauri/x116852,Egyptian Black Ware,The term refers to a type of 'black glazed' silt ware pottery produced in the Nile Delta in the Ptolemaic period.
http://collection.britishmuseum.org/id/thesauri/x14756,Egyptian Red Slip Ware,Material Culture: Roman; Production Place: Egypt.
http://collection.britishmuseum.org/id/thesauri/x41463,Elers Ware,
http://collection.britishmuseum.org/id/thesauri/x14757,Emir Grey Ware,Material Culture: Bronze Age. Production Place: Iran.
http://collection.britishmuseum.org/id/thesauri/x41464,Enkhuizen Slipware,
http://collection.britishmuseum.org/id/thesauri/x105144,Etruscan Bucchero,
http://collection.britishmuseum.org/id/thesauri/x41497,Ewloe-type Ware,
http://collection.britishmuseum.org/id/thesauri/x23048,Export ware,
http://collection.britishmuseum.org/id/thesauri/x23051,Faiz Mohammed Black on Grey,
http://collection.britishmuseum.org/id/thesauri/x41498,Farum Ware,
http://collection.britishmuseum.org/id/thesauri/x23056,Fayyumi ware,
http://collection.britishmuseum.org/id/thesauri/x41655,Feldberg Ware,"Early Slav ware, 8th-9thC."
http://collection.britishmuseum.org/id/thesauri/x103626,Fengate Ware,British Neolithic ware.
http://collection.britishmuseum.org/id/thesauri/x86225,Festoon Ware,"Material Culture: Achaemenid?, Seleucid, Parthian. Production Place: Iran. A ware of Iranian origin; believed to be Achaemenid and later in date based on archaeological excavations at Pasargadae and Susa, subsequent excavations on the island of Failaka indicate that it was certainly current in the 3rd century BC and lasted as late as 180 BC."
http://collection.britishmuseum.org/id/thesauri/x14758,Fikellura,Material Culture: East Greek.
http://collection.britishmuseum.org/id/thesauri/x115523,Fine Grey Ware,A type of Early Minoan I-IIA hand-made pottery with a fine grey fabric and smooth surface. Surface often incised with a linear design.
http://collection.britishmuseum.org/id/thesauri/x101159,Fine Orange Painted Ware,"Material Culture: Parthian, Sasanian. Production Place: Iran. Term used to describe a type of hard-fired reddish-yellow bodied wheel-thrown pottery with black painted designs, made in south-east Iran, and also exported in antiquity to Arabia. The shapes are fine beakers with slightly flaring vertical rims. D. Kennet: 'Sasanian and Islamic Pottery from Ras al-Khaimah. Classification, chronology and analysis of trade in the Western Indian Ocean', Oxford: Archaeopress, 2004, pp. 61-62."
http://collection.britishmuseum.org/id/thesauri/x41499,Forum Ware,"Italian ware with greenish glaze and applied decoration, possibly made near Rome, late 8th-9thC."
http://collection.britishmuseum.org/id/thesauri/x41178,Frechen Stoneware,Enter Frechen in Production Place.
http://collection.britishmuseum.org/id/thesauri/x41179,Freiberg Stoneware,Enter Freiberg in Production Place.
http://collection.britishmuseum.org/id/thesauri/x23060,Gabri ware,
http://collection.britishmuseum.org/id/thesauri/x112222,Gan Wa Ware,
http://collection.britishmuseum.org/id/thesauri/x112223,Ganzhou Ware,
http://collection.britishmuseum.org/id/thesauri/x25033,Garrus ware,
http://collection.britishmuseum.org/id/thesauri/x103851,Gaulish Amphorae,Roman ware.
http://collection.britishmuseum.org/id/thesauri/x14760,Gaulish Red Slip Ware,Material Culture: Roman; Production Place: Gaul.
http://collection.britishmuseum.org/id/thesauri/x103864,Gazan Amphorae,Roman ware.
http://collection.britishmuseum.org/id/thesauri/x23064,Ge Ware,
http://collection.britishmuseum.org/id/thesauri/x112229,Ge-type Ware,
http://collection.britishmuseum.org/id/thesauri/x19634,Genemon,
http://collection.britishmuseum.org/id/thesauri/x18781,Genpin,
http://collection.britishmuseum.org/id/thesauri/x14761,Genre Luristan,"Material Culture: Iron Age; Production Place: Iran. Term used to describe a type of handmade pottery typically decorated with reddish-brown painted designs resembling kites or veined leaves, and made in the Luristan region of western Iran. This type of pottery dates to about the 9th-8th centuries BC. Before this period, painted pottery was rare in Luristan."
http://collection.britishmuseum.org/id/thesauri/x41701,Gerillte Ware,
http://collection.britishmuseum.org/id/thesauri/x14763,Gnathia,
http://collection.britishmuseum.org/id/thesauri/x23070,Gombroon ware,
http://collection.britishmuseum.org/id/thesauri/x41500,Great Brickhill Ware,
http://collection.britishmuseum.org/id/thesauri/x95954,Great Casterton Colour-Coated Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x102005,Grey Burnished Ware,"A diagnostic ware of the third millennium in north-eastern Iran and adjacent part of southern Turkmenistan, which may be related to the wider adoption of grey burnished wares across northern Iran in the Early Iron Age, and which have previously been regarded as evidence for the spread of Indo-European speaking peoples."
http://collection.britishmuseum.org/id/thesauri/x14764,Grey Lustrous,
http://collection.britishmuseum.org/id/thesauri/x14765,Grey Minyan Ware,"A type of Middle Helladic wheel-made pottery with a fine grey fabric. It is named after the so-called ‘Treasury of Minyas’ at Orchomenos, where it was first identified, but is produced across mainland Greece in this period."
http://collection.britishmuseum.org/id/thesauri/x14766,Grey Polished,
http://collection.britishmuseum.org/id/thesauri/x14767,Grey Ware,The term 'Grey Ware' should be used instead of 'Bucchero' for Greek pottery.
http://collection.britishmuseum.org/id/thesauri/x41501,Grimston Ware,
http://collection.britishmuseum.org/id/thesauri/x41502,Grimston-type Ware,
http://collection.britishmuseum.org/id/thesauri/x95955,Grog-Tempered Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x95922,Grooved Ware,"Grooved Ware is a pottery style current in Britain and Ireland during the Late Neolithic. It is flat based and may be plain or decorated. Where decorated this may be done in a number of ways according to sub-style, for instance grooving, incision, impression, and applied or other plastic decoration all of which are decorative techniques."
http://collection.britishmuseum.org/id/thesauri/x23075,Guan Ware,
http://collection.britishmuseum.org/id/thesauri/x101203,Guan-type Ware,
http://collection.britishmuseum.org/id/thesauri/x23076,Guangdong,
http://collection.britishmuseum.org/id/thesauri/x41698,Guys Ware,
http://collection.britishmuseum.org/id/thesauri/x41699,Guys-type Ware,
http://collection.britishmuseum.org/id/thesauri/x14768,Hacilar Ware,Material Culture: Chalcolithic. Production Place: Turkey. Type of painted pottery named after the type-site of Hacilar which was excavated by James Mellaart.
http://collection.britishmuseum.org/id/thesauri/x95911,Hadham Oxidised Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x95909,Hadham Reduced Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x18803,Hagi ware,"Production Place: Hagi and Nagato Cities, Yamaguchi Prefecture, Japan. Established by the Korean brothers, Ri Shakko and Ri Kei, at Hagi during the Keicho era (1596-1615)."
http://collection.britishmuseum.org/id/thesauri/x18806,Haji ware,Material Culture: Kofun period. Production Place: Japan. Production of this type of bisque began around the beginning of the 4th century.
http://collection.britishmuseum.org/id/thesauri/x103750,Halaf,"Material Culture: Late Neolithic. Production Place: Iraq, Syria, Turkey. Prehistoric pottery ware-type, typically showing fine pale orange/pink fabrics and dark lustrous paint. Decorated with a variety of geometric and naturalistic designs. Halaf is also a chronological and cultural term. Name used interchangeably to describe a period in northern Mesopotamia and a distinctive class of painted pottery. The strong association between this pottery and other distinctive cultural features, including varieties of architecture and portable material culture, has led to the sites where these are found being regarded as part of a distinct culture with an ethnic identity."
http://collection.britishmuseum.org/id/thesauri/x95969,Hampshire Grog-Tempered Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x103891,Hampshire White Ware,Romano-British in date.
http://collection.britishmuseum.org/id/thesauri/x101161,Hand Made Painted Ware,Material Culture: Late Islamic. Production Place: Middle East. This refers specifically to a late and post-medieval type of pottery made widely in the Near East.
http://collection.britishmuseum.org/id/thesauri/x72889,Handled Painted Ware,
http://collection.britishmuseum.org/id/thesauri/x25037,Harappan,
http://collection.britishmuseum.org/id/thesauri/x25038,Harappan R37-XL,
http://collection.britishmuseum.org/id/thesauri/x25039,Harappan XLIV,
http://collection.britishmuseum.org/id/thesauri/x95943,Harold Shelly Ware,Romano-British in date.
