URI,Label,Scope note
http://collection.britishmuseum.org/id/thesauri/x83121,Armenian,"Caucasus, Middle East, R.S.F.S.R."
http://collection.britishmuseum.org/id/thesauri/x91554,Aro,The term refers to an ethnic community located in Nigeria and Cameroon.
http://collection.britishmuseum.org/id/thesauri/x89958,Arsi,"Oromo speaking people, in Southern Ethiopia. Predominantly Muslims."
http://collection.britishmuseum.org/id/thesauri/x90994,Arua,
http://collection.britishmuseum.org/id/thesauri/x89791,Aruha,
http://collection.britishmuseum.org/id/thesauri/x83122,Arumbi,City in Belgian Congo. Also ethnic group according to AF/CA61/258 inscription.
http://collection.britishmuseum.org/id/thesauri/x83123,Arusha,A Masai group of Southern Kenya and northern Tanzania. Pastoralists.
http://collection.britishmuseum.org/id/thesauri/x91645,Arusi,Oromo speaking people in Southern Ethiopia.
http://collection.britishmuseum.org/id/thesauri/x89800,Aryon,
http://collection.britishmuseum.org/id/thesauri/x91566,Asante,The term refers to a language group and the people in the Asante Region of Ghana.
http://collection.britishmuseum.org/id/thesauri/x91469,Ashira,
http://collection.britishmuseum.org/id/thesauri/x83128,Ashowa,African. Replaces Ashewa.
http://collection.britishmuseum.org/id/thesauri/x83129,Asian Peoples,
http://collection.britishmuseum.org/id/thesauri/x91223,Asiatic,
http://collection.britishmuseum.org/id/thesauri/x83131,Asmat,
http://collection.britishmuseum.org/id/thesauri/x92842,Assin,"Due to their geographical location in the Central region of Ghana, the Asin people speak Twi but regard themselves as Fanti peeople."
http://collection.britishmuseum.org/id/thesauri/x83132,Assiniboine,
http://collection.britishmuseum.org/id/thesauri/x83133,Assob,"Nigeria. Uncertain whether ethnic name. TC, 5/09/1997."
http://collection.britishmuseum.org/id/thesauri/x92994,Asu,
http://collection.britishmuseum.org/id/thesauri/x92001,Asuk,
http://collection.britishmuseum.org/id/thesauri/x91338,Asur,"Historic tribe famous for their metalwork. Jharkhand region of India, Bihar, and West Bengal."
http://collection.britishmuseum.org/id/thesauri/x90259,Ataby,
http://collection.britishmuseum.org/id/thesauri/x92143,Atakwani,
http://collection.britishmuseum.org/id/thesauri/x92891,Atalaya,
http://collection.britishmuseum.org/id/thesauri/x91320,Atanquez,
http://collection.britishmuseum.org/id/thesauri/x110157,Atayal,The term refers to a mountain tribe in north Taiwan.
http://collection.britishmuseum.org/id/thesauri/x90970,Atbalmin,
http://collection.britishmuseum.org/id/thesauri/x83137,Athapaskan,
http://collection.britishmuseum.org/id/thesauri/x90069,Atonga,
http://collection.britishmuseum.org/id/thesauri/x92471,Atongas,
http://collection.britishmuseum.org/id/thesauri/x83138,Atoni,Timor Island
http://collection.britishmuseum.org/id/thesauri/x90206,Atta,
http://collection.britishmuseum.org/id/thesauri/x83142,Attikamek,
http://collection.britishmuseum.org/id/thesauri/x83143,Attuaca,"Kenya. EPF 5869. Uncertain whether ethnic group or place. T Cotterill, 13/06/1997."
http://collection.britishmuseum.org/id/thesauri/x92865,Audhali,
http://collection.britishmuseum.org/id/thesauri/x92152,Aures,
http://collection.britishmuseum.org/id/thesauri/x83147,Aushi,Northern Zambia and border region of southern Zaire.
http://collection.britishmuseum.org/id/thesauri/x108434,Austral Islander,
http://collection.britishmuseum.org/id/thesauri/x83155,Avukaya,Living in Southern Sudan. Some recent migration to the Democratic Republic of Congo. Mainly Christian.
http://collection.britishmuseum.org/id/thesauri/x114128,Awabakal,Language group of Indigenous Australians in New South Wales.
http://collection.britishmuseum.org/id/thesauri/x92236,Awar,"From three main villages along Hansa Bay on the the North coast of Papua New Guinea (near the delta of the Ramu River), possibly a variant spelling of Awa. Some sources state this is a people of Madang, others of the neighbouring Eastern Highlands Province."
http://collection.britishmuseum.org/id/thesauri/x90421,Awara,
http://collection.britishmuseum.org/id/thesauri/x92046,Awarak,
http://collection.britishmuseum.org/id/thesauri/x91107,Awume,"The term has not been recognised as an ethnic name, but has been recorded in relation to a ring, which according to the Register, was ""used by important men of Awume (subdivision of the Okpoto tribe)""."
http://collection.britishmuseum.org/id/thesauri/x117017,Awyu,
http://collection.britishmuseum.org/id/thesauri/x83158,Aymara,Check the term.
http://collection.britishmuseum.org/id/thesauri/x91891,Ayom,
http://collection.britishmuseum.org/id/thesauri/x90468,Ayoreode,
http://collection.britishmuseum.org/id/thesauri/x91358,Ayt Atta,
http://collection.britishmuseum.org/id/thesauri/x92031,Ayt Merhad,
http://collection.britishmuseum.org/id/thesauri/x91100,Ayt Yaza,
http://collection.britishmuseum.org/id/thesauri/x83160,Ayu,"Nigeria. Uncertain whether ethnic name. TC, 7/09/1997."
http://collection.britishmuseum.org/id/thesauri/x85270,Azande,"Living in southwest Sudan, Central African Republic and northwest Democratic Republic of Congo."
http://collection.britishmuseum.org/id/thesauri/x92189,Azazmeh,
http://collection.britishmuseum.org/id/thesauri/x89600,Azimbi,
http://collection.britishmuseum.org/id/thesauri/x83161,Aztec,
http://collection.britishmuseum.org/id/thesauri/x92157,Ba-Bimbi,
http://collection.britishmuseum.org/id/thesauri/x90070,Ba-Iro,
http://collection.britishmuseum.org/id/thesauri/x92912,Baba,
http://collection.britishmuseum.org/id/thesauri/x89768,Bababa,
http://collection.britishmuseum.org/id/thesauri/x91596,Babanga,
http://collection.britishmuseum.org/id/thesauri/x92113,Babango,Democratic Republic of Congo.
http://collection.britishmuseum.org/id/thesauri/x91569,Babanki,
http://collection.britishmuseum.org/id/thesauri/x89594,Babele,
http://collection.britishmuseum.org/id/thesauri/x90521,Babembe,
http://collection.britishmuseum.org/id/thesauri/x93117,Babinji,
http://collection.britishmuseum.org/id/thesauri/x93070,Babinki Tungo,
http://collection.britishmuseum.org/id/thesauri/x90225,Babo,
http://collection.britishmuseum.org/id/thesauri/x89956,Babocchi,
http://collection.britishmuseum.org/id/thesauri/x83326,Babongo,Hunter-gatherers of the Congo basin.
http://collection.britishmuseum.org/id/thesauri/x114575,Babua,
http://collection.britishmuseum.org/id/thesauri/x89980,Babunda,
http://collection.britishmuseum.org/id/thesauri/x92010,Babwende,
http://collection.britishmuseum.org/id/thesauri/x91254,Bacham,
http://collection.britishmuseum.org/id/thesauri/x83166,Bachama,Ethnic community in Nigeria.
http://collection.britishmuseum.org/id/thesauri/x90846,Bachiga,
http://collection.britishmuseum.org/id/thesauri/x90499,Baciga,
http://collection.britishmuseum.org/id/thesauri/x91405,Bacunha,
http://collection.britishmuseum.org/id/thesauri/x92159,Bade,Ethnic community located in Burkina Faso and Niger.
http://collection.britishmuseum.org/id/thesauri/x90723,Badinga,"Tribe of the Kasai river, Congo."
http://collection.britishmuseum.org/id/thesauri/x89761,Badji,
http://collection.britishmuseum.org/id/thesauri/x92598,Badjok,"Sub-group of the Chokwe people, living in the Democratic Republic of Congo."
http://collection.britishmuseum.org/id/thesauri/x91888,Badondo,Kibinda area of Congo Brazzaville.
http://collection.britishmuseum.org/id/thesauri/x108881,Badtjala,"The term refers to the original Aboriginal inhabitants of Thoorgine (Fraser Island), Queensland, Australia."
http://collection.britishmuseum.org/id/thesauri/x91194,Baer,
http://collection.britishmuseum.org/id/thesauri/x89934,Baffinland Inuit,
http://collection.britishmuseum.org/id/thesauri/x90344,Bafia,
http://collection.britishmuseum.org/id/thesauri/x89842,Bafum,
http://collection.britishmuseum.org/id/thesauri/x89945,Bafumu,
http://collection.britishmuseum.org/id/thesauri/x83173,Bafut,Cameroon highlands.
http://collection.britishmuseum.org/id/thesauri/x83175,Baga,Ethnic community located in.Guinea.
http://collection.britishmuseum.org/id/thesauri/x91345,Baganda,Bantu speaking Ugandan people. Largest group in Uganda.
http://collection.britishmuseum.org/id/thesauri/x92607,Bagedemi,
http://collection.britishmuseum.org/id/thesauri/x83176,Baggara,Living in Sudan (provinces of Darfur and North and South Kordofan) and neighbouring areas of Chad. Muslim.
http://collection.britishmuseum.org/id/thesauri/x83178,Bagirango,"Nilotic Peoples. TC, 21/07/1997."
http://collection.britishmuseum.org/id/thesauri/x83179,Bagirmi,Centred in Chad basin.
http://collection.britishmuseum.org/id/thesauri/x83180,Bagobo,"Mount Apo and the shores of Davao Gulf on Mindanao Island, Philippines."
http://collection.britishmuseum.org/id/thesauri/x89732,Bagundi,
http://collection.britishmuseum.org/id/thesauri/x92649,Bahau,
http://collection.britishmuseum.org/id/thesauri/x83734,Bahavu,Rwandu; Zaire
http://collection.britishmuseum.org/id/thesauri/x91782,Bahima,"The plural of the term Hima is used here to refer to the Hima people of Uganda and Tanzania, rather than the Hima people of Rwanda and Burundi."
http://collection.britishmuseum.org/id/thesauri/x83182,Bahinemo,"Papua New Guinea, East Sepik Province: Bahinemo language."
http://collection.britishmuseum.org/id/thesauri/x109696,Bahnar,One of the Montagnard peoples (hill-dwelling peoples of the Indochinese Peninsula) of Vietnam (source Encyclopaedia Britannica)
http://collection.britishmuseum.org/id/thesauri/x91540,Bahuanga,Bantu-speaking people of the Democratic Republic of Congo.
http://collection.britishmuseum.org/id/thesauri/x92632,Bahungana,
http://collection.britishmuseum.org/id/thesauri/x91029,Bai,"Classed as a Tibeto-Burman people by the Chinese, but their language also has elements of Tai and Mon-Khmer."
http://collection.britishmuseum.org/id/thesauri/x83183,Baiga,People of Madhya Pradesh.
http://collection.britishmuseum.org/id/thesauri/x83184,Baining,
http://collection.britishmuseum.org/id/thesauri/x90071,Bairo,
http://collection.britishmuseum.org/id/thesauri/x83185,Bajau,"Distributed throughout much of Indonesia with different names; Sumatran East Coast, Riau Lingga Arch (Ortang Laut); North and East Borneo and Celebes (Bajau); Moluccan Islands, North coast of Flores, Simbawa, Adonara: Sea Nomads."
http://collection.britishmuseum.org/id/thesauri/x92323,Baji,
http://collection.britishmuseum.org/id/thesauri/x83186,Bajun,"Swahili speakers, on the coast of East Africa. Mainly around Lamu and Malindi districts in Kenya. Known for carved doors and Islamic architecture."
http://collection.britishmuseum.org/id/thesauri/x83189,Bakala,Central African Republic.
http://collection.britishmuseum.org/id/thesauri/x89837,Bakaonde,
http://collection.britishmuseum.org/id/thesauri/x91647,Bakele,
http://collection.britishmuseum.org/id/thesauri/x83190,Bakhtiari,"Iran, around the Karun Basin: nomadic tribes."
http://collection.britishmuseum.org/id/thesauri/x92355,Bakitara,
http://collection.britishmuseum.org/id/thesauri/x84022,Bakongo,Congo; Angola: Gabon; Zaire.
http://collection.britishmuseum.org/id/thesauri/x90195,Bakonje,
http://collection.britishmuseum.org/id/thesauri/x91156,Bakouélé,
http://collection.britishmuseum.org/id/thesauri/x90390,Bakusu,Bantu-speaking people of the Democratic Republic of Congo.
http://collection.britishmuseum.org/id/thesauri/x83192,Bakutu,Democratic Republic of Congo.
http://collection.britishmuseum.org/id/thesauri/x90411,Bakwa,Bantu-speaking people of Cameroon and Congo.
http://collection.britishmuseum.org/id/thesauri/x91313,Bakweri,Ethnic community located in Cameroon.
http://collection.britishmuseum.org/id/thesauri/x91595,Bakwese,Kwese-speaking people of Congo DRC.
http://collection.britishmuseum.org/id/thesauri/x83193,Bala,East Kasai Province of Democratic Republic of Congo: subdivision of Songye.
http://collection.britishmuseum.org/id/thesauri/x90657,Balala,
http://collection.britishmuseum.org/id/thesauri/x83194,Balali,West Africa
http://collection.britishmuseum.org/id/thesauri/x91180,Balalli,
http://collection.britishmuseum.org/id/thesauri/x116960,Balamumu,
http://collection.britishmuseum.org/id/thesauri/x92277,Balanta,The term applies to people from Guinea-Bissau.
http://collection.britishmuseum.org/id/thesauri/x83195,Bale,"epf 5657; Nigeria T Cotterill, 27/05/97."
http://collection.britishmuseum.org/id/thesauri/x92172,Balenji,
http://collection.britishmuseum.org/id/thesauri/x83197,Balinese,Bali Island
http://collection.britishmuseum.org/id/thesauri/x83199,Ballinjay,"Uncertain whether term is ethnic name. TC, 12/08/1997."
http://collection.britishmuseum.org/id/thesauri/x92990,Balobo,Ghana
http://collection.britishmuseum.org/id/thesauri/x91737,Balohi,
http://collection.britishmuseum.org/id/thesauri/x90374,Balua,Lua-speaking people of the Democratic Republic of Congo.
http://collection.britishmuseum.org/id/thesauri/x83202,Baluchi,"Cross border people of India, Iran, Afghanistan, Pakistan, Turkmenistan, and Tadzhikistan. Speakers of the Baluchi language."
http://collection.britishmuseum.org/id/thesauri/x90810,Balumbo,
http://collection.britishmuseum.org/id/thesauri/x83204,Bama,
http://collection.britishmuseum.org/id/thesauri/x83205,Bamana,
http://collection.britishmuseum.org/id/thesauri/x91094,Bamanga,
http://collection.britishmuseum.org/id/thesauri/x92087,Bambari,
http://collection.britishmuseum.org/id/thesauri/x90940,Bambo,
http://collection.britishmuseum.org/id/thesauri/x91187,Bambori,
http://collection.britishmuseum.org/id/thesauri/x92580,Bamboura,
http://collection.britishmuseum.org/id/thesauri/x92616,Bambunda,
http://collection.britishmuseum.org/id/thesauri/x90606,Bambutu,Bantu-speaking peoples of Democratic Republic of Congo and Cameroon.
http://collection.britishmuseum.org/id/thesauri/x93050,Bamenda,
http://collection.britishmuseum.org/id/thesauri/x91798,Bamendjo,
http://collection.britishmuseum.org/id/thesauri/x89604,Bamessing,
http://collection.britishmuseum.org/id/thesauri/x91040,Bamiba,
http://collection.britishmuseum.org/id/thesauri/x83206,Bamileke,Cameroon.
http://collection.britishmuseum.org/id/thesauri/x92097,Bamrane,
http://collection.britishmuseum.org/id/thesauri/x83207,Bamum,Ethnic community located in Cameroon.
http://collection.britishmuseum.org/id/thesauri/x83209,Bananna,Spelling unclear. French Equatorial Africa.
http://collection.britishmuseum.org/id/thesauri/x92130,Banaue,Speakers of Banaue dialect of Ifugao.
http://collection.britishmuseum.org/id/thesauri/x83211,Banda,Congo and Chad.
http://collection.britishmuseum.org/id/thesauri/x90680,Bandaged Indians,
http://collection.britishmuseum.org/id/thesauri/x90002,Bandombe,
http://collection.britishmuseum.org/id/thesauri/x92536,Banera,
http://collection.britishmuseum.org/id/thesauri/x89690,Baneva,
http://collection.britishmuseum.org/id/thesauri/x83213,Bangala,Bantu-speaking people of the Democratic Republic of Congo.
http://collection.britishmuseum.org/id/thesauri/x91251,Bangba,"Orientale Province and the area around Tora in the Watsa Territory, Democratic Republic of Congo."
http://collection.britishmuseum.org/id/thesauri/x90452,Bangele,
http://collection.britishmuseum.org/id/thesauri/x90937,Bangendi,Tribe living in the Lubudi river area.
http://collection.britishmuseum.org/id/thesauri/x92056,Bangi,Democratic Republic of Congo.
http://collection.britishmuseum.org/id/thesauri/x92591,Bangongo,
http://collection.britishmuseum.org/id/thesauri/x83215,Bangwa,Ethnic community located in Cameroon.
http://collection.britishmuseum.org/id/thesauri/x90436,Bani Halba,
http://collection.britishmuseum.org/id/thesauri/x91518,Baniva,
http://collection.britishmuseum.org/id/thesauri/x91012,Baniwa,
http://collection.britishmuseum.org/id/thesauri/x83216,Banjara,"Sporadically all over India: nomadic, known by different names."
http://collection.britishmuseum.org/id/thesauri/x92465,Banjembe,Democratic Republic of Congo
http://collection.britishmuseum.org/id/thesauri/x92600,Bankoia,
http://collection.britishmuseum.org/id/thesauri/x90760,Bankote,
http://collection.britishmuseum.org/id/thesauri/x84485,Bankundu,Mongo province of Zaire
