URI,Label,Scope Note
http://collection.britishmuseum.org/id/thesauri/x5112,agricultural equipment,See also GATHERING EQUIPMENT.
http://collection.britishmuseum.org/id/thesauri/x5113,agricultural tool/implement,
http://collection.britishmuseum.org/id/thesauri/x5114,agriculture/subsistence,Do not use this term as an Object Name.
http://collection.britishmuseum.org/id/thesauri/x117575,ahrensburgian point,
http://collection.britishmuseum.org/id/thesauri/x5115,ahuayo,"The term ahuayo (meaning 'woven cloth') refers to a woven cloth from the Andes, which can be used as a baby-carrier,a woman or a man's carrying cloth, a woman's mantle, a ceremonial altar, etc. and the corresponding Object Names should be entered in addition to 'ahuayo'. Strictly speaking, the ahuayo appeared in Colonial times as an adaptation of the former lliqlla (lliclla) garment."
http://collection.britishmuseum.org/id/thesauri/x5116,aigrette,
http://collection.britishmuseum.org/id/thesauri/x5117,aircraft,
http://collection.britishmuseum.org/id/thesauri/x5118,aircraft-chronometer,
http://collection.britishmuseum.org/id/thesauri/x5119,aksu,"For the Department of Africa, Oceania and the Americas' South America collections this term refers to a cloth frequently used as a garment."
http://collection.britishmuseum.org/id/thesauri/x5120,alabastron,
http://collection.britishmuseum.org/id/thesauri/x5121,alam,
http://collection.britishmuseum.org/id/thesauri/x5122,alarm clock,
http://collection.britishmuseum.org/id/thesauri/x5123,alarm watch,
http://collection.britishmuseum.org/id/thesauri/x5124,alarm-mechanism,
http://collection.britishmuseum.org/id/thesauri/x5125,albarello,
http://collection.britishmuseum.org/id/thesauri/x5126,album,"This term should be multiple-keyworded with DRAWING or PRINT, painting as appropriate. See also the Narrow Terms."
http://collection.britishmuseum.org/id/thesauri/x5127,alcohol equipment,"The term includes all objects relating to either the production or consumption of alcoholic drinks. Generally, Greek and Roman vessels and Oriental ritual vessels have been excluded from this category. Objects involved in the preparation or consumption of punch have been included."
http://collection.britishmuseum.org/id/thesauri/x5128,alembic,
http://collection.britishmuseum.org/id/thesauri/x5129,alforja,
http://collection.britishmuseum.org/id/thesauri/x5130,alidade,
http://collection.britishmuseum.org/id/thesauri/x5131,almain collar,
http://collection.britishmuseum.org/id/thesauri/x5132,almanac,
http://collection.britishmuseum.org/id/thesauri/x5133,almilla,
http://collection.britishmuseum.org/id/thesauri/x5134,alms-bowl,
http://collection.britishmuseum.org/id/thesauri/x5135,alms-box,
http://collection.britishmuseum.org/id/thesauri/x25141,alms-tray,
http://collection.britishmuseum.org/id/thesauri/x5136,alphabet,The term covers individual letters and sequences of letters.
http://collection.britishmuseum.org/id/thesauri/x5137,altar,
http://collection.britishmuseum.org/id/thesauri/x5138,altar-card,
http://collection.britishmuseum.org/id/thesauri/x5139,altar-cloth,
http://collection.britishmuseum.org/id/thesauri/x5140,altar-cross,
http://collection.britishmuseum.org/id/thesauri/x5141,altar-dossal,
http://collection.britishmuseum.org/id/thesauri/x5142,altar-frontal,
http://collection.britishmuseum.org/id/thesauri/x5143,altar-ornament,
http://collection.britishmuseum.org/id/thesauri/x5144,altar-piece,
http://collection.britishmuseum.org/id/thesauri/x5146,altar-vase,
http://collection.britishmuseum.org/id/thesauri/x5147,altar-vessel,
http://collection.britishmuseum.org/id/thesauri/x5148,altimeter,
http://collection.britishmuseum.org/id/thesauri/x5149,altitude dial,
http://collection.britishmuseum.org/id/thesauri/x5150,ammonite,
http://collection.britishmuseum.org/id/thesauri/x5151,ammunition,
http://collection.britishmuseum.org/id/thesauri/x5152,ammunition-belt,
http://collection.britishmuseum.org/id/thesauri/x5153,ammunition-case,
http://collection.britishmuseum.org/id/thesauri/x5154,ammunition-pouch,
http://collection.britishmuseum.org/id/thesauri/x5155,amphora,
http://collection.britishmuseum.org/id/thesauri/x5156,amphora-cover,
http://collection.britishmuseum.org/id/thesauri/x5157,amphora-stand,
http://collection.britishmuseum.org/id/thesauri/x5158,amphoriskos,
http://collection.britishmuseum.org/id/thesauri/x5159,amphoroid krater,
http://collection.britishmuseum.org/id/thesauri/x5160,ampulla,
http://collection.britishmuseum.org/id/thesauri/x5161,amritakalasa,
http://collection.britishmuseum.org/id/thesauri/x5162,amritapatra,
http://collection.britishmuseum.org/id/thesauri/x5163,amulet,
http://collection.britishmuseum.org/id/thesauri/x114719,amulet-bag,
http://collection.britishmuseum.org/id/thesauri/x5164,amulet-belt,
http://collection.britishmuseum.org/id/thesauri/x5165,amulet-box,
http://collection.britishmuseum.org/id/thesauri/x5166,amulet-case,
http://collection.britishmuseum.org/id/thesauri/x5167,amulet-frame,
http://collection.britishmuseum.org/id/thesauri/x5168,amulet-holder,
http://collection.britishmuseum.org/id/thesauri/x5169,amulet-mould,
http://collection.britishmuseum.org/id/thesauri/x5170,amulet-ring,
http://collection.britishmuseum.org/id/thesauri/x5171,amulet-seal,
http://collection.britishmuseum.org/id/thesauri/x5172,amuletic wand,
http://collection.britishmuseum.org/id/thesauri/x5173,analemmatic dial,
http://collection.britishmuseum.org/id/thesauri/x5174,anatomical votive,
http://collection.britishmuseum.org/id/thesauri/x5175,anchor,
http://collection.britishmuseum.org/id/thesauri/x5176,angavastrum,An Indian term for a shoulder mantle worn during a religious ritual.
http://collection.britishmuseum.org/id/thesauri/x5177,angle-iron,
http://collection.britishmuseum.org/id/thesauri/x5178,angon,
http://collection.britishmuseum.org/id/thesauri/x5179,animal equipment,The term includes all objects associated with animals apart from HUNTING EQUIPMENT.
http://collection.britishmuseum.org/id/thesauri/x112260,animal mummy,
http://collection.britishmuseum.org/id/thesauri/x5180,animal remains,
http://collection.britishmuseum.org/id/thesauri/x5181,animal-head brooch,
http://collection.britishmuseum.org/id/thesauri/x5182,animal-head-dress,
http://collection.britishmuseum.org/id/thesauri/x5183,animal-label,
http://collection.britishmuseum.org/id/thesauri/x5184,animal/vegetal remains,"The term does not include human remains, see separate term."
http://collection.britishmuseum.org/id/thesauri/x5185,ankh,
http://collection.britishmuseum.org/id/thesauri/x5186,ankle-guard,
http://collection.britishmuseum.org/id/thesauri/x5187,anklet,
http://collection.britishmuseum.org/id/thesauri/x5188,anklung,
http://collection.britishmuseum.org/id/thesauri/x5189,announcement-card,
http://collection.britishmuseum.org/id/thesauri/x5190,annular brooch,
http://collection.britishmuseum.org/id/thesauri/x103457,ant-nose money,Small cast bronze coins of ancient China with inscriptions that resemble faces.
http://collection.britishmuseum.org/id/thesauri/x5191,anta,
http://collection.britishmuseum.org/id/thesauri/x5192,anta-capital,
http://collection.britishmuseum.org/id/thesauri/x5193,antefix,
http://collection.britishmuseum.org/id/thesauri/x5194,antefix-mould,
http://collection.britishmuseum.org/id/thesauri/x5195,anti-magnetic watch,
http://collection.britishmuseum.org/id/thesauri/x5196,anvil,
http://collection.britishmuseum.org/id/thesauri/x45944,anvil die,
http://collection.britishmuseum.org/id/thesauri/x5197,apostle spoon,
http://collection.britishmuseum.org/id/thesauri/x46153,apothecary weight,
http://collection.britishmuseum.org/id/thesauri/x5198,apothecary-jar,
http://collection.britishmuseum.org/id/thesauri/x5199,apothecary-ladle,
http://collection.britishmuseum.org/id/thesauri/x5200,apothecary-vessel,
http://collection.britishmuseum.org/id/thesauri/x5201,apothecary-weight,
http://collection.britishmuseum.org/id/thesauri/x5202,applicator,
http://collection.britishmuseum.org/id/thesauri/x5203,applied brooch,
http://collection.britishmuseum.org/id/thesauri/x5204,apron,
http://collection.britishmuseum.org/id/thesauri/x5205,apron-tie,
http://collection.britishmuseum.org/id/thesauri/x5206,aquamanile,
http://collection.britishmuseum.org/id/thesauri/x5207,arcade,
http://collection.britishmuseum.org/id/thesauri/x5208,arch,
http://collection.britishmuseum.org/id/thesauri/x5209,archer's loose,
http://collection.britishmuseum.org/id/thesauri/x5210,archetype,
http://collection.britishmuseum.org/id/thesauri/x5212,architectural drawing,"The term should be used for drawings which show elevations, sections, groundplans, etc., and that are measured or would be functional to architects. Drawings of architectural features that are integral to a building, such as fire-places or stair-cases, could also be given this object name. Ornamental or free-standing features may not be included in this category."
http://collection.britishmuseum.org/id/thesauri/x5213,architectural fitting,The term should only be used when the object occurs in isolation. See also records with Object Name ARCHITECTURE or its Narrow Terms.
http://collection.britishmuseum.org/id/thesauri/x5214,architecture,"The term includes HYDRAULIC EQUIPMENT, e.g. DRAIN, and all objects forming a structural part of buildings or constructions."
http://collection.britishmuseum.org/id/thesauri/x5215,architrave,
http://collection.britishmuseum.org/id/thesauri/x5216,arithmetical jewel,
http://collection.britishmuseum.org/id/thesauri/x106268,arkilla kerka,"The term refers to wool and cotton bed-screens which are suspended along and over the alcove or bed, forming also a mosquito protection by adding another piece of cloth to it. The Arkilla kerka are a prestigious and an essential component of the bride’s trousseau in the Fulbe society and have an extremely important social and symbolic significance."
http://collection.britishmuseum.org/id/thesauri/x112393,arkilla kunta,
http://collection.britishmuseum.org/id/thesauri/x112389,arkilla munga,The term refers to wool and cotton bed-screens which are suspended along and over the alcove or bed. They are prestigious and important components of the bride’s trousseau in the Songoy society.
http://collection.britishmuseum.org/id/thesauri/x5217,arm-band,"See also armlet, arm-ring, bangle and bracelet."
http://collection.britishmuseum.org/id/thesauri/x5218,arm-cloth,
http://collection.britishmuseum.org/id/thesauri/x5219,arm-dagger,
http://collection.britishmuseum.org/id/thesauri/x5220,arm-guard,
http://collection.britishmuseum.org/id/thesauri/x5221,arm-ornament,
http://collection.britishmuseum.org/id/thesauri/x5222,arm-piece,
http://collection.britishmuseum.org/id/thesauri/x5223,arm-press,
http://collection.britishmuseum.org/id/thesauri/x5224,arm-ring,"See also arm-band, armlet, bangle and bracelet."
http://collection.britishmuseum.org/id/thesauri/x104949,arm-shaped vessel,"Vessels, with a religious or ritual function, found in Cyprus, Anatolia and the Levant, in the Late Bronze Age period."
http://collection.britishmuseum.org/id/thesauri/x5225,arm-shield,The term refers to a narrow device worn on the arm and designed to ward off blows rather than protect the whole body.
http://collection.britishmuseum.org/id/thesauri/x5226,arm-sling,This term is restricted to garments.
http://collection.britishmuseum.org/id/thesauri/x5227,armature,In the Department of Asia this term refers to a a mount sometimes used to protect glass or porcelain.
http://collection.britishmuseum.org/id/thesauri/x5228,armbrust brooch,
http://collection.britishmuseum.org/id/thesauri/x5229,armbrustsprossen brooch,
http://collection.britishmuseum.org/id/thesauri/x108063,armet,
http://collection.britishmuseum.org/id/thesauri/x5230,armillary sphere,
http://collection.britishmuseum.org/id/thesauri/x5231,armlet,"See also arm-band, arm-ring, bangle and bracelet."
http://collection.britishmuseum.org/id/thesauri/x5232,armour,
http://collection.britishmuseum.org/id/thesauri/x5233,arms equipment,"This category is mainly for equipment associated with arms and armour, but this term can be used in its own right."
http://collection.britishmuseum.org/id/thesauri/x5234,arms-holder,
http://collection.britishmuseum.org/id/thesauri/x5235,arms-rest,
http://collection.britishmuseum.org/id/thesauri/x5236,arms/armour,"For associated equipment, see ARMS EQUIPMENT."
http://collection.britishmuseum.org/id/thesauri/x5237,arquebus,
http://collection.britishmuseum.org/id/thesauri/x5238,arrow,
http://collection.britishmuseum.org/id/thesauri/x5239,arrow-case,
http://collection.britishmuseum.org/id/thesauri/x5240,arrow-head,This term is only entered as an Object Name for arrow heads found on their own. See also records with Object Name 'arrow'.
http://collection.britishmuseum.org/id/thesauri/x5241,arrow-head-mould,
http://collection.britishmuseum.org/id/thesauri/x5242,arrow-holder,
http://collection.britishmuseum.org/id/thesauri/x5243,arrow-rest,
http://collection.britishmuseum.org/id/thesauri/x5244,arrow-sheath,
http://collection.britishmuseum.org/id/thesauri/x5245,arrow-stand,
http://collection.britishmuseum.org/id/thesauri/x5246,arrow-straightener,
http://collection.britishmuseum.org/id/thesauri/x5247,arrow-thrower,
http://collection.britishmuseum.org/id/thesauri/x5248,art/writing equipment,Terms beginning 'paint' may refer to house-painting.
http://collection.britishmuseum.org/id/thesauri/x5249,art/writing implement,
http://collection.britishmuseum.org/id/thesauri/x5250,artefact,This term refers to worked objects of uncertain function. See also 'band'.
http://collection.britishmuseum.org/id/thesauri/x108375,artificial egg,
http://collection.britishmuseum.org/id/thesauri/x5251,artificial hand,
http://collection.britishmuseum.org/id/thesauri/x106869,artist book,The term refers to 'books' created by artists.
http://collection.britishmuseum.org/id/thesauri/x5252,aryballos,
http://collection.britishmuseum.org/id/thesauri/x5253,ashtray,
http://collection.britishmuseum.org/id/thesauri/x105355,asipim,
http://collection.britishmuseum.org/id/thesauri/x5254,askos,
http://collection.britishmuseum.org/id/thesauri/x5255,askos-fitting,
http://collection.britishmuseum.org/id/thesauri/x5256,asparagus butter-boat,
http://collection.britishmuseum.org/id/thesauri/x5257,asparagus-server,
http://collection.britishmuseum.org/id/thesauri/x5258,aspergillum,
http://collection.britishmuseum.org/id/thesauri/x110322,assegai,
http://collection.britishmuseum.org/id/thesauri/x45879,assignat,Eighteenth Century French paper money.
http://collection.britishmuseum.org/id/thesauri/x5259,astragalus,The term should be used in the context of a game; otherwise HUMAN REMAINS should be used.
http://collection.britishmuseum.org/id/thesauri/x5260,astrolabe,
http://collection.britishmuseum.org/id/thesauri/x5261,astrolabe-case,
http://collection.britishmuseum.org/id/thesauri/x5262,astrolabic clock,
http://collection.britishmuseum.org/id/thesauri/x117508,astrolabic quadrant,"A quadrant which features curved lines derived from the stereographic projection of the astrolabe including azimuth lines, zodiac lines and a horizon line. This complex instrument can be used for numerous astronomical calculations."
http://collection.britishmuseum.org/id/thesauri/x5263,astronomer's clock,
http://collection.britishmuseum.org/id/thesauri/x5264,astronomical clock,
http://collection.britishmuseum.org/id/thesauri/x5265,astronomical compendium,The term should be multiple-keyworded with individual instrument names.
http://collection.britishmuseum.org/id/thesauri/x5266,astronomical dial,
http://collection.britishmuseum.org/id/thesauri/x5267,astronomical disc,
http://collection.britishmuseum.org/id/thesauri/x5268,astronomical instrument,
http://collection.britishmuseum.org/id/thesauri/x5269,astronomical table,
http://collection.britishmuseum.org/id/thesauri/x5270,astronomical watch,
http://collection.britishmuseum.org/id/thesauri/x5271,atlas,
http://collection.britishmuseum.org/id/thesauri/x5272,atlatl,
http://collection.britishmuseum.org/id/thesauri/x5273,attaché case,
http://collection.britishmuseum.org/id/thesauri/x5274,audio cassette-player,
http://collection.britishmuseum.org/id/thesauri/x5275,audio tape,
http://collection.britishmuseum.org/id/thesauri/x5276,audio/visual equipment,"This category includes objects for mechanically recording, transmitting or receiving sound or images, and associated equipment."
http://collection.britishmuseum.org/id/thesauri/x5277,auger,
http://collection.britishmuseum.org/id/thesauri/x5278,aulos,
http://collection.britishmuseum.org/id/thesauri/x112268,aurignacian blade,Broad blade with scalar retouch on one or both edges. The distal end may be variously shaped but is often retouched to a pointed of narrow rounded form.
http://collection.britishmuseum.org/id/thesauri/x5279,auriscalpium,
http://collection.britishmuseum.org/id/thesauri/x5280,autograph-album,
http://collection.britishmuseum.org/id/thesauri/x5281,automaton,"The should be entered as an additional Object Name when applied to objects other than clocks and watches, e.g. figures, toys, etc."
http://collection.britishmuseum.org/id/thesauri/x5282,automaton clock,
http://collection.britishmuseum.org/id/thesauri/x5283,automaton watch,
http://collection.britishmuseum.org/id/thesauri/x107310,award,The term refers specifically for East Asian objects that serve both as money and as medals.
http://collection.britishmuseum.org/id/thesauri/x5285,awl,
http://collection.britishmuseum.org/id/thesauri/x5286,awl-case,
http://collection.britishmuseum.org/id/thesauri/x5287,axe,
http://collection.britishmuseum.org/id/thesauri/x114052,axe money,Copper axe-head shaped item of currency.
http://collection.britishmuseum.org/id/thesauri/x5288,axe-adze,
http://collection.britishmuseum.org/id/thesauri/x5289,axe-hammer,
http://collection.britishmuseum.org/id/thesauri/x5290,axle,The term is restricted to vehicles.
http://collection.britishmuseum.org/id/thesauri/x5291,ayaga-pata,
http://collection.britishmuseum.org/id/thesauri/x5292,azimuth dial,
http://collection.britishmuseum.org/id/thesauri/x5293,baby-carrier,
http://collection.britishmuseum.org/id/thesauri/x5294,baby-cover,
http://collection.britishmuseum.org/id/thesauri/x5295,baby-feeder,
http://collection.britishmuseum.org/id/thesauri/x5296,baby-rattle,
http://collection.britishmuseum.org/id/thesauri/x5297,baby-walker,
http://collection.britishmuseum.org/id/thesauri/x5298,back-ornament,
http://collection.britishmuseum.org/id/thesauri/x5299,back-pack,
http://collection.britishmuseum.org/id/thesauri/x5300,back-pad,
http://collection.britishmuseum.org/id/thesauri/x5301,back-plate,"This term is restricted to armour. For figure backplates, etc. the term BACKPLATE should be used instead."
http://collection.britishmuseum.org/id/thesauri/x5302,back-rest,"If the term refers to part of another object, the name of that object should be used instead."
http://collection.britishmuseum.org/id/thesauri/x5303,back-scratcher,
http://collection.britishmuseum.org/id/thesauri/x5304,backed blade,"Blade with more or less abrupt marginal retouch along all or part of one edge, above the butt. The opposite edge is often unmodified."
http://collection.britishmuseum.org/id/thesauri/x5305,backed bladelet,Bladelet with more or less abrupt marginal retouch along all or part of one edge above the butt. The opposite edge is often unmodified.
http://collection.britishmuseum.org/id/thesauri/x5306,backed knife,"In the Department of Prehistory and Europe this term refers to a stone blade or flake, one edge blunted, the opposite end used as a knife."
http://collection.britishmuseum.org/id/thesauri/x5307,backgammon-board,
http://collection.britishmuseum.org/id/thesauri/x5308,backgammon-piece,
http://collection.britishmuseum.org/id/thesauri/x5309,backplate,"The term should be used for figure backplates, lamp backplates, etc. For armour, the term BACK-PLATE should be used instead."
http://collection.britishmuseum.org/id/thesauri/x5310,backrack,
http://collection.britishmuseum.org/id/thesauri/x5311,backsword,
http://collection.britishmuseum.org/id/thesauri/x5312,bacon-roaster,
http://collection.britishmuseum.org/id/thesauri/x5313,badge,"If in the form of another object, eg. a staff, the term should be multiple-keyworded with the appropriate object name."
http://collection.britishmuseum.org/id/thesauri/x5314,badge-mould,
http://collection.britishmuseum.org/id/thesauri/x5315,bag,
http://collection.britishmuseum.org/id/thesauri/x5316,bag beaker,
http://collection.britishmuseum.org/id/thesauri/x5317,bagpipes,
http://collection.britishmuseum.org/id/thesauri/x113385,baijiasuo,"Chinese term for a lucky charm in the shape of a lock, placed around a child's neck as a pendant to bring good luck and protection. Baijiasuo translates literally as '[blessed by] 100 families lock'."
http://collection.britishmuseum.org/id/thesauri/x5318,bail amphora,
http://collection.britishmuseum.org/id/thesauri/x5319,bailer,
http://collection.britishmuseum.org/id/thesauri/x5320,bait,
http://collection.britishmuseum.org/id/thesauri/x103949,bakhnuq,The term refers to a woman's head-shawl. In Tunisia it is generally rectangular and covers the head and face.
http://collection.britishmuseum.org/id/thesauri/x5321,baking-cup,
http://collection.britishmuseum.org/id/thesauri/x5322,baking-disc,
http://collection.britishmuseum.org/id/thesauri/x5323,baking-dish,
http://collection.britishmuseum.org/id/thesauri/x5324,baking-pan,
http://collection.britishmuseum.org/id/thesauri/x5325,baking-tray,
http://collection.britishmuseum.org/id/thesauri/x5326,balance,
http://collection.britishmuseum.org/id/thesauri/x5327,balance-case,
http://collection.britishmuseum.org/id/thesauri/x5328,balance-weight,
http://collection.britishmuseum.org/id/thesauri/x5329,balangandam,
http://collection.britishmuseum.org/id/thesauri/x5330,baldric,
http://collection.britishmuseum.org/id/thesauri/x5331,bale-mark,See also the field for Inscription Type.
http://collection.britishmuseum.org/id/thesauri/x5333,ball,This term is used for ball-shaped artefacts and has a specific archaeological meaning for the Department of Prehistory and Europe. See also CRYSTAL BALL and GAME-BALL.
http://collection.britishmuseum.org/id/thesauri/x5334,ball-stick,
http://collection.britishmuseum.org/id/thesauri/x5335,ball-watch,
http://collection.britishmuseum.org/id/thesauri/x5332,ballista bolt,A large bolt or arrow fired from a ballista
http://collection.britishmuseum.org/id/thesauri/x5336,balsamarium,
http://collection.britishmuseum.org/id/thesauri/x5337,baluster,
http://collection.britishmuseum.org/id/thesauri/x5338,baluster jar,
http://collection.britishmuseum.org/id/thesauri/x5339,baluster jug,
http://collection.britishmuseum.org/id/thesauri/x5340,baluster vase,
http://collection.britishmuseum.org/id/thesauri/x5341,balustrade,
http://collection.britishmuseum.org/id/thesauri/x107119,bamboo tally,"The term refers to a form of token money in China. Long narrow strips of bamboo with inscriptions (usually giving the name of the issuer and the value of the tally, and sometimes also a serial number and instructions for use)."
http://collection.britishmuseum.org/id/thesauri/x108083,band,Use a Narrow Term if more appropriate. See also 'artefact'.
http://collection.britishmuseum.org/id/thesauri/x5342,band-cup,
http://collection.britishmuseum.org/id/thesauri/x5343,banda,
http://collection.britishmuseum.org/id/thesauri/x5344,bandage,
http://collection.britishmuseum.org/id/thesauri/x108011,bandana,A square or rectangular piece of cloth used to cover the head or tied around the neck for protective or decorative purposes.
http://collection.britishmuseum.org/id/thesauri/x5345,bandolier,
http://collection.britishmuseum.org/id/thesauri/x5346,bangle,"See also armlet, arm-band, arm-ring, bracelet and wrist-ornament."
http://collection.britishmuseum.org/id/thesauri/x5347,bangle-mould,
http://collection.britishmuseum.org/id/thesauri/x5348,banjo,
http://collection.britishmuseum.org/id/thesauri/x46427,bank book,
http://collection.britishmuseum.org/id/thesauri/x5349,banker's tally,
http://collection.britishmuseum.org/id/thesauri/x5350,banknote,
http://collection.britishmuseum.org/id/thesauri/x5351,banner,
http://collection.britishmuseum.org/id/thesauri/x33402,banner-painting,
http://collection.britishmuseum.org/id/thesauri/x5352,banner-stone,"In the context of the Department of Africa, Oceania and the Americas' North America collections, the term refers to an object which has religious and ceremonial associations."
http://collection.britishmuseum.org/id/thesauri/x5353,baptismal shell,
http://collection.britishmuseum.org/id/thesauri/x95775,bar,
http://collection.britishmuseum.org/id/thesauri/x5354,barb,"If known, the name of the whole object should be used instead (e.g. arrow)."
http://collection.britishmuseum.org/id/thesauri/x106850,barbed point,"The term refers to an Upper Palaeolithic and Mesolithic bone, antler or ivory projectile tip with barbs on one or both sides. If the barbed point is a spear tip or harpoon tip, enter 'spear' or 'harpoon' as additional Object Names."
http://collection.britishmuseum.org/id/thesauri/x45822,barbed-and-tanged arrow-head,
http://collection.britishmuseum.org/id/thesauri/x108040,barbuta,
http://collection.britishmuseum.org/id/thesauri/x5355,baren,The term refers to an object used in Japanese woodblock printing.
http://collection.britishmuseum.org/id/thesauri/x5356,barge,
http://collection.britishmuseum.org/id/thesauri/x106910,bark roll,The term refers to a tightly wound roll of bark which may have served as a net float or as a means of storing the material to be used for making containers or distilling resin.
http://collection.britishmuseum.org/id/thesauri/x5357,bark-beater,
http://collection.britishmuseum.org/id/thesauri/x5358,barkcloth sample,"Barkcloth (bark cloth) is beaten or felted bark. The Object Name barkcloth should be only be entered if the object is a piece of barkcloth with no known use, e.g. a sample. If the object is, e.g. an apron, that term is the Object Name. The term barkcloth is always recorded in the Description. The Material is bark or its Narrow Terms."
http://collection.britishmuseum.org/id/thesauri/x5359,barkcloth-beater,
http://collection.britishmuseum.org/id/thesauri/x5360,barkcloth-stamp,
http://collection.britishmuseum.org/id/thesauri/x5361,barometer,
http://collection.britishmuseum.org/id/thesauri/x5362,barrel,
http://collection.britishmuseum.org/id/thesauri/x114031,barrel bar,A component of a watch movement which is screwed to the movement back-plate to provide bearing for the barrel arbor. Often inscribed with a name and place.
http://collection.britishmuseum.org/id/thesauri/x5363,barrel beaker,
http://collection.britishmuseum.org/id/thesauri/x5364,barrel flask,
http://collection.britishmuseum.org/id/thesauri/x5365,barrel jug,
