URI,Label,Scope note
http://collection.britishmuseum.org/id/thesauri/x12466,ancient history,Only used by Prints & Drawings for history up to 323 AD.
http://collection.britishmuseum.org/id/thesauri/x12467,angel,
http://collection.britishmuseum.org/id/thesauri/x12468,angels appearing to shepherds,
http://collection.britishmuseum.org/id/thesauri/x116356,anguipede,"The term refers to a figure with feet or legs in the form of serpents but has also been used to refer to certain giants of ancient mythology. If the term is specified as 'anguipede giant', the Subject term 'titan/giant' should also be entered."
http://collection.britishmuseum.org/id/thesauri/x12469,animal,
http://collection.britishmuseum.org/id/thesauri/x112170,animal cruelty,
http://collection.britishmuseum.org/id/thesauri/x12470,animal-baiting,"Use for bear-baiting, bull-baiting, cock-fighting, dog-fighting and other sorts of animal fighting arranged for human entertainment."
http://collection.britishmuseum.org/id/thesauri/x12471,animal-fighting,"Use for animals fighting without human intervention. N.B. Enter hunting rather than animal-fighting where appropriate, e.g. for hounds attacking a fox at the end of a hunt."
http://collection.britishmuseum.org/id/thesauri/x12472,animal-housing,"Use for all forms of animal housing (eg. aviary, kennel), apart from farm buildings. Stables are listed individually, unless they form part of a farm, in which case the term 'farm' should be used."
http://collection.britishmuseum.org/id/thesauri/x109613,animal-pen,
http://collection.britishmuseum.org/id/thesauri/x12473,animal-tamer/animal-trainer,
http://collection.britishmuseum.org/id/thesauri/x101692,animation/cartoon,"The term should be used for cartoon characters, such as Mickey Mouse, etc."
http://collection.britishmuseum.org/id/thesauri/x12474,annunciation,
http://collection.britishmuseum.org/id/thesauri/x110792,anthropologist,
http://collection.britishmuseum.org/id/thesauri/x111909,anthropomorphic mythical being,The term refers to anthropomorphic figures in Western art as a well as to a specific iconographic motif in Nasca art (AMB).
http://collection.britishmuseum.org/id/thesauri/x111710,anthropomorphism,The term is used for animals portrayed as human beings.
http://collection.britishmuseum.org/id/thesauri/x12475,anti-semitism,See also 'Jewish' and 'Judaism'.
http://collection.britishmuseum.org/id/thesauri/x102026,antichrist,
http://collection.britishmuseum.org/id/thesauri/x12476,antiquarian/connoisseur,To include collectors.
http://collection.britishmuseum.org/id/thesauri/x12477,antiquities,The term is used for views of ruins and objects surviving into modern times from the remote past when neither the place nor the type of object (e.g. 'temple' or 'vase') can be identified.
http://collection.britishmuseum.org/id/thesauri/x95212,apothecary,
http://collection.britishmuseum.org/id/thesauri/x12482,applied/decorative art,See also 'trade/industry'.
http://collection.britishmuseum.org/id/thesauri/x101507,apsaras,Celestial female figure.
http://collection.britishmuseum.org/id/thesauri/x12485,aqueduct/viaduct,
http://collection.britishmuseum.org/id/thesauri/x12486,arab,
http://collection.britishmuseum.org/id/thesauri/x12487,arachnid,
http://collection.britishmuseum.org/id/thesauri/x12488,arch/gateway,
http://collection.britishmuseum.org/id/thesauri/x110793,archaeologist,
http://collection.britishmuseum.org/id/thesauri/x12489,archaeology/excavation,"This term is used for exacavations and archaeological work in progress. For general views of ancient sites, the place name is recorded under topography, and no Subject is necessarily entered. For views of archaeological sites where the emphasis is on a building or structure rather than a general view, the place name is recorded as topography and the Subject is the type of building (e.g. 'temple') if the representation is a good example. For views of unidentified archaeological artefacts, the term 'antiquities' is used."
http://collection.britishmuseum.org/id/thesauri/x102901,archer,
http://collection.britishmuseum.org/id/thesauri/x12490,archery,
http://collection.britishmuseum.org/id/thesauri/x110286,architect,
http://collection.britishmuseum.org/id/thesauri/x12491,architectural feature,"To include details of buildings such as windows, doors, door furniture, chimneys, chimney-piece, chimney-breast, mantelpiece, etc. Only use for elaborate examples."
http://collection.britishmuseum.org/id/thesauri/x12492,architecture,"The subject includes buildings and edifices of any kind, structures and encampments. For interiors of any of the NTs, double-key the relevant term with 'interior'. See also the Object name 'architectural drawing'."
http://collection.britishmuseum.org/id/thesauri/x101521,arhat,"Arhat is a term originally used for the immediate disciples of the Buddha who were expected to very rapidly follow the Buddha into Nirvana, or the Void where there was, at last, no further need for re-incarnation as all karma had worked itself out. The status of the arhats declined somewhat in later Buddhism as they, of course, were mainly concerned with their own salvation, while Mahayana Buddhism laid greater emphasis on ensuring the salvation of other beings. There are many individually named arhats; arhat group paintings are a common subject, and there are portraits of identifiable individual ones as well. The Chinese term is lohan, and the Japanese term is rakan."
http://collection.britishmuseum.org/id/thesauri/x116367,armourer,The term refers to a maker of armour or weapons.
http://collection.britishmuseum.org/id/thesauri/x12493,arms/armour,See also 'weapon-smith'.
http://collection.britishmuseum.org/id/thesauri/x12494,arrest in garden,
http://collection.britishmuseum.org/id/thesauri/x12495,arsenal,
http://collection.britishmuseum.org/id/thesauri/x12496,art,
http://collection.britishmuseum.org/id/thesauri/x12497,art academy,Includes scenes representing the formal education of artists.
http://collection.britishmuseum.org/id/thesauri/x12499,artist studio,
http://collection.britishmuseum.org/id/thesauri/x12500,artistic life,"Use for scenes of activity which are not covered by the NTs, e.g. for artist's assistants preparing materials, or for parodies such as animals painting, etc."
http://collection.britishmuseum.org/id/thesauri/x12502,arts and sciences,"The term is used for personifications of the Liberal Arts and other Arts and Sciences. For non-allegorical use of the terms, see Arts/Architecture and Science."
http://collection.britishmuseum.org/id/thesauri/x12501,arts/architecture,See also narrower terms of ART and ARCHITECTURE.
http://collection.britishmuseum.org/id/thesauri/x12503,ascension,
http://collection.britishmuseum.org/id/thesauri/x102899,ascetic,
http://collection.britishmuseum.org/id/thesauri/x12504,ashinaga,Mythical Chinese fisherman 'Long Legs'.
http://collection.britishmuseum.org/id/thesauri/x41331,asian,
http://collection.britishmuseum.org/id/thesauri/x118436,asian costume,
http://collection.britishmuseum.org/id/thesauri/x111232,asian myth/legend,
http://collection.britishmuseum.org/id/thesauri/x116353,asian mythical figure/creature,"This term is used for all mythical or mythological figures or creatures in Asian mythology. One of its Narrow Terms is a Broad Term in its own right, Indian mythological figure/creature, the others are a list of simple terms."
http://collection.britishmuseum.org/id/thesauri/x12505,assumption of virgin,
http://collection.britishmuseum.org/id/thesauri/x102900,astrologer,
http://collection.britishmuseum.org/id/thesauri/x12506,astrology,"For personifications of Astrology, the term 'arts and sciences' is used. See also 'myth/legend' and its Narrow Terms."
http://collection.britishmuseum.org/id/thesauri/x12507,astronomy,
http://collection.britishmuseum.org/id/thesauri/x116211,athlete,"The term is used here in its original sense as being a competitor in physical exercises including athletics, boxing, wrestling, etc. To retrieve images of an athlete in a classical context, the additional Subject term 'classical sport' should be included in the search."
http://collection.britishmuseum.org/id/thesauri/x12508,athletics/running,"The term is for images of athletics and people running races, in a competitive or general context. If the event is represented in a classical context, the additional Subject term 'classical games' is entered. See also the additional Subject term 'gymnasium/palaistra'."
http://collection.britishmuseum.org/id/thesauri/x12509,atomic energy,
http://collection.britishmuseum.org/id/thesauri/x108577,attendant,
http://collection.britishmuseum.org/id/thesauri/x12511,auction,
http://collection.britishmuseum.org/id/thesauri/x12512,audience/assembly,"For events which do not fall under 'ceremony' but are formal occasions such as meetings, councils, or interviews granted by royalty, the clergy, government, etc."
http://collection.britishmuseum.org/id/thesauri/x12514,australian/indigenous australian,See also the Ethnic Name 'Indigenous Australian'.
http://collection.britishmuseum.org/id/thesauri/x12515,austrian,
http://collection.britishmuseum.org/id/thesauri/x13266,author/poet,
http://collection.britishmuseum.org/id/thesauri/x103618,avatar,
http://collection.britishmuseum.org/id/thesauri/x12517,awabi-tori,
http://collection.britishmuseum.org/id/thesauri/x12518,backgammon,
http://collection.britishmuseum.org/id/thesauri/x111342,bag,This term is used when the bag is of significance in the image.
http://collection.britishmuseum.org/id/thesauri/x12519,baker,
http://collection.britishmuseum.org/id/thesauri/x12520,baku,Eaters of bad dreams and nightmares in Japanese legend.
http://collection.britishmuseum.org/id/thesauri/x12521,ballet,
http://collection.britishmuseum.org/id/thesauri/x12522,ballooning,Including barage balloons.
http://collection.britishmuseum.org/id/thesauri/x12523,bamboo,"This term is restricted to Asia, where it has iconographic significance (e.g. an attribute of a boddhisattva)."
http://collection.britishmuseum.org/id/thesauri/x12524,bandit,
http://collection.britishmuseum.org/id/thesauri/x12525,banking,
http://collection.britishmuseum.org/id/thesauri/x101505,banner,"This term is restricted to Asia, where it had special significance."
http://collection.britishmuseum.org/id/thesauri/x12526,baptism,
http://collection.britishmuseum.org/id/thesauri/x12527,baptism of christ,
http://collection.britishmuseum.org/id/thesauri/x12528,bar,
http://collection.britishmuseum.org/id/thesauri/x116824,baramasa,This term refers to sets of works that usually each consist of 10 paintings. These 'songs of the seasons' visualise the month and seasons of the year. The main theme represented is the visualisation of lovers; their love in union and in separation is represented as the different months of the year.
http://collection.britishmuseum.org/id/thesauri/x12530,barman,
http://collection.britishmuseum.org/id/thesauri/x12532,barrack/camp scene,"To include bivouacs, encampments, etc. in a military context."
http://collection.britishmuseum.org/id/thesauri/x12533,baseball,
http://collection.britishmuseum.org/id/thesauri/x12534,basket-maker,
http://collection.britishmuseum.org/id/thesauri/x108752,basket/basketry,This term is used when the basket or basketry are of significance in the image.
http://collection.britishmuseum.org/id/thesauri/x12535,bath/bath-house,
http://collection.britishmuseum.org/id/thesauri/x12536,bathing,"Use the term when the emphasis is on the activity of bathing, rather than, e.g., a beach scene. This covers both bathing as washing and bathing for recreation."
http://collection.britishmuseum.org/id/thesauri/x12537,bathing-machine,
http://collection.britishmuseum.org/id/thesauri/x12538,battle,See also the Subject 'massacre'.
http://collection.britishmuseum.org/id/thesauri/x107398,battle dore,
http://collection.britishmuseum.org/id/thesauri/x45829,battleship,"To include battlecruisers, frigates, destroyers etc."
http://collection.britishmuseum.org/id/thesauri/x12539,beach scene,
http://collection.britishmuseum.org/id/thesauri/x102794,bearer,
http://collection.britishmuseum.org/id/thesauri/x12540,bedroom,
http://collection.britishmuseum.org/id/thesauri/x107727,beggar,
http://collection.britishmuseum.org/id/thesauri/x12541,bell,
http://collection.britishmuseum.org/id/thesauri/x56743,bell-ringing,
http://collection.britishmuseum.org/id/thesauri/x109466,betel-vendor,
http://collection.britishmuseum.org/id/thesauri/x118561,bhagavata purana,
http://collection.britishmuseum.org/id/thesauri/x109022,bhairava raga,One of the elements of the ragamala system.
http://collection.britishmuseum.org/id/thesauri/x109021,bhairavi ragini,"The imagined consort of Bhairava Raga, one of the elements of the Ragamala system."
http://collection.britishmuseum.org/id/thesauri/x12542,bible,"On the broadest level, this subject covers scenes from the Bible and pious images, which have their own Subject headings."
http://collection.britishmuseum.org/id/thesauri/x102861,bicycle,
http://collection.britishmuseum.org/id/thesauri/x12543,bijin,"Literally 'beautiful woman' in Japanese art, most commonly seen in ukiyo-e paintings and prints of courtesans, geisha or ordinary townswomen; occasionally for images of young male prostitutes."
http://collection.britishmuseum.org/id/thesauri/x12544,billiards,
http://collection.britishmuseum.org/id/thesauri/x12545,bird,
http://collection.britishmuseum.org/id/thesauri/x12546,bird and flower,
http://collection.britishmuseum.org/id/thesauri/x12547,bird's eye view/long view,The term refers to views seen from a height. See also PANORAMA.
http://collection.britishmuseum.org/id/thesauri/x107724,bird-fancier,
http://collection.britishmuseum.org/id/thesauri/x12549,birth,
http://collection.britishmuseum.org/id/thesauri/x12550,birth of baptist,
http://collection.britishmuseum.org/id/thesauri/x12551,birth of christ,
http://collection.britishmuseum.org/id/thesauri/x12552,birth of virgin,
http://collection.britishmuseum.org/id/thesauri/x114454,birth rite,
http://collection.britishmuseum.org/id/thesauri/x12553,black,"The nationality (where known) should be entered as an additional Subject term, e.g. for black Americans. When searching for images of black people of any nationality, search also for subject 'African'."
http://collection.britishmuseum.org/id/thesauri/x12554,blacksmith/farrier,
http://collection.britishmuseum.org/id/thesauri/x12556,blossom,"This term is restricted to Asia, where it had special significance."
http://collection.britishmuseum.org/id/thesauri/x12557,boat-house,
http://collection.britishmuseum.org/id/thesauri/x12558,boat/ship,
http://collection.britishmuseum.org/id/thesauri/x12559,boating,
http://collection.britishmuseum.org/id/thesauri/x107399,boatman/gondolier,
http://collection.britishmuseum.org/id/thesauri/x12560,bodhisattva,
http://collection.britishmuseum.org/id/thesauri/x112743,bodily function,
http://collection.britishmuseum.org/id/thesauri/x105722,body ornamentation/modification,
http://collection.britishmuseum.org/id/thesauri/x12561,bodysnatcher,
http://collection.britishmuseum.org/id/thesauri/x12563,book/newspaper,For scenes connected with the production and use of books and newspapers.
http://collection.britishmuseum.org/id/thesauri/x116425,bowling/skittles,
http://collection.britishmuseum.org/id/thesauri/x12565,boxing/boxer,"If the event is represented in a classical context, the additional Subject term 'classical sport' is entered. See also the additional Subject term 'gymnasium/palaistra'."
http://collection.britishmuseum.org/id/thesauri/x12567,brewing,
http://collection.britishmuseum.org/id/thesauri/x112345,bribery/corruption,
http://collection.britishmuseum.org/id/thesauri/x12568,bridge,
http://collection.britishmuseum.org/id/thesauri/x95657,british,
http://collection.britishmuseum.org/id/thesauri/x12569,british costume,
http://collection.britishmuseum.org/id/thesauri/x12570,british costume 16thc,
http://collection.britishmuseum.org/id/thesauri/x12571,british costume 17thc,
http://collection.britishmuseum.org/id/thesauri/x12572,british costume 18thc,
http://collection.britishmuseum.org/id/thesauri/x12573,british costume 19thc,
http://collection.britishmuseum.org/id/thesauri/x12574,british costume 20thc,
http://collection.britishmuseum.org/id/thesauri/x95709,broadcasting,
http://collection.britishmuseum.org/id/thesauri/x110652,brothel/brothel-keeper,"If there is an emphasis on prostitutes in the scene, the additional term 'courtesan/prostitute' is included in the Subject field."
http://collection.britishmuseum.org/id/thesauri/x113584,bucranium,"The term refers to an ox or bull skull used as a decorative motif, possibly with amuletic or symbolic meaning."
http://collection.britishmuseum.org/id/thesauri/x12576,buddha,
http://collection.britishmuseum.org/id/thesauri/x109020,buddhapada,The footprints of the Buddha.
http://collection.britishmuseum.org/id/thesauri/x110786,buddhism,
http://collection.britishmuseum.org/id/thesauri/x117777,buddhist council,Buddhist councils started to be held after the Parinirvana of the Buddha to preserve the Buddha's teachings and monastic rules.
http://collection.britishmuseum.org/id/thesauri/x12578,bugaku,
http://collection.britishmuseum.org/id/thesauri/x102635,builder/bricklayer,
http://collection.britishmuseum.org/id/thesauri/x96073,bulgarian,
http://collection.britishmuseum.org/id/thesauri/x12579,bullfight,
http://collection.britishmuseum.org/id/thesauri/x12580,bunraku,
http://collection.britishmuseum.org/id/thesauri/x12581,burmese,
http://collection.britishmuseum.org/id/thesauri/x114738,burmese costume,
http://collection.britishmuseum.org/id/thesauri/x30191,bus,
http://collection.britishmuseum.org/id/thesauri/x111593,businessman/financier,
http://collection.britishmuseum.org/id/thesauri/x12583,butcher,
http://collection.britishmuseum.org/id/thesauri/x101524,cakra,"The term refers to a wheel or discus like symbol which is commonly used in Buddhist, Hindu and Jain iconography."
http://collection.britishmuseum.org/id/thesauri/x101495,cakravartin,"A world leader in ancient Indian lore. Enter the name of the caktavartin, if known, in Associated Name."
http://collection.britishmuseum.org/id/thesauri/x12584,calendar,The term is also an object name. Double-key if relevant.
http://collection.britishmuseum.org/id/thesauri/x102089,caliph,
http://collection.britishmuseum.org/id/thesauri/x12585,calligraphy,"The term 'calligraphy' is also an Object Name, for works described as 'calligraphy', especially in the Asia and Middle East departments."
http://collection.britishmuseum.org/id/thesauri/x12586,calling of apostles,
http://collection.britishmuseum.org/id/thesauri/x12587,callot figure,"The term refers to a particular type of diminutive human figure which appears in the 18thC in the fine and decorative arts. Although described as Callot figures, they differ substantially from the work of Jacques Callot. See G. B. Bauer and H. Verfonern, 'Barocke Zwergenkarikaturen von Callot bis Chodowiecki', exhib. cat., Salzburg, Galerie der Stadt, 1991."
http://collection.britishmuseum.org/id/thesauri/x110459,cameo/gem,
http://collection.britishmuseum.org/id/thesauri/x111703,canadian,
http://collection.britishmuseum.org/id/thesauri/x12588,canal scene,
http://collection.britishmuseum.org/id/thesauri/x101482,canopy,"This term is restricted to Asia, where it has iconographic significance."
http://collection.britishmuseum.org/id/thesauri/x12589,capriccio,
http://collection.britishmuseum.org/id/thesauri/x12590,car,
http://collection.britishmuseum.org/id/thesauri/x114524,caravanserai,
http://collection.britishmuseum.org/id/thesauri/x12591,card-playing,Double key with 'gambling' if necessary. Also use for designs for playing-cards (P&D only). Actual playing-cards should be entered as such in the object name field.
http://collection.britishmuseum.org/id/thesauri/x107251,caribbean,
http://collection.britishmuseum.org/id/thesauri/x12592,caricature,The term is restricted to portraits. See also satire.
http://collection.britishmuseum.org/id/thesauri/x12593,carnival,"Used traditionally for the festival held immediately before Lent, particularly in Venice; often used in calendars to illustrate February"
http://collection.britishmuseum.org/id/thesauri/x12594,carpenter,
http://collection.britishmuseum.org/id/thesauri/x12595,carriage/coach,
http://collection.britishmuseum.org/id/thesauri/x12596,cart/wagon,
http://collection.britishmuseum.org/id/thesauri/x95885,cartography,
http://collection.britishmuseum.org/id/thesauri/x110746,carving,
http://collection.britishmuseum.org/id/thesauri/x12597,castle/fort,"This term is used to describe fortified buildings, including feudal castles. Grand houses, such as French châteaux, are indexed as 'palace/mansion'. Where appropriate both terms may be used, e.g. for Windsor Castle or the Tower of London."
http://collection.britishmuseum.org/id/thesauri/x12599,catholicism,Theterm is also used for anti-catholic subjects.
http://collection.britishmuseum.org/id/thesauri/x12600,cavalry,
http://collection.britishmuseum.org/id/thesauri/x114461,cave,
http://collection.britishmuseum.org/id/thesauri/x12602,cemetery,
http://collection.britishmuseum.org/id/thesauri/x101089,censorship,
http://collection.britishmuseum.org/id/thesauri/x82771,centaur,
http://collection.britishmuseum.org/id/thesauri/x108145,centauromachy,The term is used here to cover general battles between Centaurs and Greeks (usually Lapiths). See also the Subjects Centaur and Lapith.
http://collection.britishmuseum.org/id/thesauri/x13486,central asian,
http://collection.britishmuseum.org/id/thesauri/x12603,ceramic,"Restricted to detailed examples, or designs. NB. This subject also includes designs or studies for ceramics."
http://collection.britishmuseum.org/id/thesauri/x109914,ceremonial dress,"The term is restricted to the Department of Africa, Oceania and Americas collection."
http://collection.britishmuseum.org/id/thesauri/x12604,ceremony/ritual,
http://collection.britishmuseum.org/id/thesauri/x108768,charioteer/chariot,"The term 'charioteer/chariot' is used for images of charioteers or chariots or both where the context is not chariot-racing (for which use the term 'charioteer/chariot-racing'). If the chariot is being driven by a deity, emperor, soldier, personification, etc. an additional Subject term should be entered."
http://collection.britishmuseum.org/id/thesauri/x86190,charioteer/chariot-racing,"Use this term for charioteers or chariots or both in a chariot-racing context, even if the race itself is not depicted, such as victors being crowned. See also 'prize-giving' and 'circus/hippodrome'. For charioteers or chariots in other contexts, use 'charioteer/chariot'."
http://collection.britishmuseum.org/id/thesauri/x12605,charity,
http://collection.britishmuseum.org/id/thesauri/x12606,cherry blossom,"This term is restricted to Asia, where it had iconographic significance."
http://collection.britishmuseum.org/id/thesauri/x103884,cherub/cupid,This term should not be used as a Subject in P&D.
http://collection.britishmuseum.org/id/thesauri/x12607,chess,
http://collection.britishmuseum.org/id/thesauri/x12608,chief/chieftain,
http://collection.britishmuseum.org/id/thesauri/x12609,child,"In P&D, restricted to scenes representing childhood activities (apart from 'school' and 'sport/pastime' which should be used instead) and for child labour."
http://collection.britishmuseum.org/id/thesauri/x12610,child art,For works by artists when children.
http://collection.britishmuseum.org/id/thesauri/x12611,childhood of christ,
http://collection.britishmuseum.org/id/thesauri/x12612,childhood of virgin,
http://collection.britishmuseum.org/id/thesauri/x107946,chimaera,"A grotesque monster, formed of the parts of various animals."
http://collection.britishmuseum.org/id/thesauri/x12613,chimney-sweep,
http://collection.britishmuseum.org/id/thesauri/x12614,chinese,
http://collection.britishmuseum.org/id/thesauri/x12615,chinese costume,
http://collection.britishmuseum.org/id/thesauri/x12617,chinoiserie,
http://collection.britishmuseum.org/id/thesauri/x116602,chinthe,
http://collection.britishmuseum.org/id/thesauri/x12618,christ,"Use only for pious images, not in a biblical setting. Images of Christ may be found under the Narrow Terms of `Christ', `New Testament' or 'God Father'."
http://collection.britishmuseum.org/id/thesauri/x12619,christ among doctors,
http://collection.britishmuseum.org/id/thesauri/x12620,christ as man of sorrows,"Use when Christ is shown with the Instruments of the Passion, not in a Biblical setting."
http://collection.britishmuseum.org/id/thesauri/x12621,christ as shepherd,
http://collection.britishmuseum.org/id/thesauri/x12622,christ at emmaus,
http://collection.britishmuseum.org/id/thesauri/x12623,christ blessing little children,
http://collection.britishmuseum.org/id/thesauri/x12624,christ child,"Use for pious images, not in a biblical setting."
http://collection.britishmuseum.org/id/thesauri/x12625,christ in hell,
http://collection.britishmuseum.org/id/thesauri/x108131,christ majesty,Christ in Majesty.
http://collection.britishmuseum.org/id/thesauri/x12626,christ on the cross,"Use for pious images, not in a Biblical setting. Do not confuse with 'Crucifixion'; see notes under 'Passion'."
http://collection.britishmuseum.org/id/thesauri/x12627,christ preaching,
http://collection.britishmuseum.org/id/thesauri/x12628,christ shown to the people,
http://collection.britishmuseum.org/id/thesauri/x12630,christ's appearances after resurrection,
http://collection.britishmuseum.org/id/thesauri/x12631,christ's charge to st peter,
http://collection.britishmuseum.org/id/thesauri/x12632,christ's seamless robe,
http://collection.britishmuseum.org/id/thesauri/x112701,christian sect,The term is used for systems of belief differing from the orthodox traditions; sometimes applied specifically to groups that are regarded as heretical.
http://collection.britishmuseum.org/id/thesauri/x56979,christianity,
http://collection.britishmuseum.org/id/thesauri/x102806,chrysanthemum blossom,"This term is restricted to Asia, where it had special significance."
http://collection.britishmuseum.org/id/thesauri/x12634,church,"Use this term for cathedrals, chapels, etc."
http://collection.britishmuseum.org/id/thesauri/x12635,church of england,
http://collection.britishmuseum.org/id/thesauri/x12636,cinema/auditorium,
http://collection.britishmuseum.org/id/thesauri/x115825,cinerary urn/sepulchral urn,
http://collection.britishmuseum.org/id/thesauri/x101517,cintamani,"In Buddhist iconography, this is a flaming jewel which is supposed to grant all wishes to the wearer."
http://collection.britishmuseum.org/id/thesauri/x114397,circumcision,
http://collection.britishmuseum.org/id/thesauri/x12637,circumcision of christ,
http://collection.britishmuseum.org/id/thesauri/x12638,circus performance,"This term applies to performances, and additional Subject terms such as ‘acrobat/street performer’, 'clown', ‘equestrian’, etc. should be added as necessary. The term should also be entered for views of travelling circuses, including tents and equipment."
http://collection.britishmuseum.org/id/thesauri/x116182,circus/hippodrome,"The circus was a long rectangular structure where Roman chariot racing events took place. The hippodrome was a long rectangular area where in Greek times, chariot and horse races were staged, often with little if any architecture but sometimes with banks of earth for the spectators to stand on, and its use continued down into Roman times. Some well-known Roman examples include the Circus of Maxentius (Circus of Caracalla), the Circus Maximus and the Circus Flavinius. See also the terms 'Roman amphitheatre/arena', 'classical theatre/odeon' and 'classical stadium'. N.B. The Stadium of Domitian, also known as the 'Circo Aragonale', and sometimes as the 'Circus of Domitian', was a stadium, not a circus."
http://collection.britishmuseum.org/id/thesauri/x120171,cistern,See also the term 'water supply'.
http://collection.britishmuseum.org/id/thesauri/x12639,civic building,"Includes town halls, etc. See also meeting space/ceremonial ground."
http://collection.britishmuseum.org/id/thesauri/x12640,classical costume,Includes examples of simulated classical costume.
http://collection.britishmuseum.org/id/thesauri/x116470,classical deity,"Certain figures in classical mythology, e.g. Herakles (Hercules), are considered as both a classical deity and classical mythological figure and these two Subjects should be entered in such cases. The 'classical deity' includes syncretic deities combining attributes of classical and non-classical deities."
http://collection.britishmuseum.org/id/thesauri/x116344,classical mythological figure/creature,"In some cases a Narrow Term of 'classical mythological figure' is also the name of an individual, recorded in the Associated Name field. Examples include: sibyl and Cumean Sibyl', 'triton and 'Triton', 'amazon' and 'Amazon', etc. Certain figures in classical mythology, e.g. Herakles (Hercules), are considered as both a classical deity and classical mythological figure and these two Subjects should be entered in such cases."
