URI,Label,Scope note
http://collection.britishmuseum.org/id/thesauri/x13568,A-Group Culture,
http://collection.britishmuseum.org/id/thesauri/x22966,Abbasid dynasty,"749-1258 (AH 132-AH 923). Dynasty ruling the Muslim world as caliphs with Iraq at it's centre and Baghdad it's capital. The Abbasids derived from the family of the Prophet Muhammad's uncle al-'Abbas and the Meccan clan of Hashim. The Abbasids were influenced by older Persian traditions of divine rulership. The Abbasid revolution, while in origin an Arab movement, began on Persian soil and took advantage of discontent in the Persian lands. The shifting of the capital from Damascus under the Umayyads to Baghdad in Iraq symbolised a new eastward orientation of the caliphate with increasingly evident Persian material and cultural practives of the next centuries. The Abbasid caliphs adopted honorific titles expressing divine support for their rule. The first three centuries of Abbasid rule saw the full flowering of medieval Islamic civilisation and influences coming in from Persia and the Hellenistic and Byzantine cultures. The Abbasid ruler best known in the West is Harun al-Rashid (786-809 AH 170-193), who is associated with the stories of 1001 Nights."
http://collection.britishmuseum.org/id/thesauri/x13574,Achaemenid,"For material in the Lachish Collection belonging to the same period, use the term 'Persian Period'. For cuneiform tablets use Achaemenid Dynasty."
http://collection.britishmuseum.org/id/thesauri/x108702,Achaemenid Dynasty,"Iranian dynasty owing its origins to Teispes, son of Achaemenes. Originally kings of a territory called Anshan, subject to Median control, Persian independence was attained around 550 BC by Cyrus II (“The Great”). Cyrus conquered Babylon in 539 BC. The empire grew to control a vast territory extending from India to Egypt. The Achaemenids were brought to an end in 331 BC, following the victory of Alexander of Macedon over Darius III’s troops at the Battle of Gaugamela."
http://collection.britishmuseum.org/id/thesauri/x41733,Acheulian,
http://collection.britishmuseum.org/id/thesauri/x72295,Adena,
http://collection.britishmuseum.org/id/thesauri/x113459,Adil Shahi dynasty,"1490-1686 (AH 895-AH 1097). Dynasty ruling in the western part of the Bahmanid Sultanate at Bijapur. The founder of the dynasty was Yusuf Khan, previously a commander and provisional governor for the Bahmanids. He proclaimed his independence in 1489 (AH 895). The capital Bijapur became a centre for learning and the arts, where Persian literature became part of the Persianisation process in the region. Bijapur was captured by the Mogul emperor Aurangzib Alamgir in 1686 (AH 1097)."
http://collection.britishmuseum.org/id/thesauri/x111784,Aeolian,
http://collection.britishmuseum.org/id/thesauri/x113652,African periods and cultures,
http://collection.britishmuseum.org/id/thesauri/x113399,Afsharid dynasty,1736-1796 (AH 1148-AH 1210). Dynasty led by chieftain Nadir who was crowned Nadir Shah in 1736 (AH 1148).
http://collection.britishmuseum.org/id/thesauri/x112117,Aghlabid dynasty,"Islamic dynasty in north Africa whose first ruler was Ibrahim ibn al-Aghlab (800-812), from Khurasan in eastern Iran. This dynasty was granted the province of Ifriqiya by Harun al-Rashid (786-809) the Abbasid caliph."
http://collection.britishmuseum.org/id/thesauri/x111575,Ahrensburgian,Late Glacial period in Northern Europe
http://collection.britishmuseum.org/id/thesauri/x109097,Akbar reign,
http://collection.britishmuseum.org/id/thesauri/x13587,Akkadian,The first king of the Akkadian Dynasty (Sargon I) united the whole of Mesopotamia under one ruler. Sargon and his descendants ruled from 2334 BC until around 2190 BC when the empire collapsed owing to invasion and rebellion. Akkadian is also a language spoken from around 2600 BC until the 1st and 2nd centuries AD. Within that period texts written between 2600 BC-2000 BC use the Old Akkadian language. The language then developed into Babylonian (2000 BC onwards) and Assyrian (2000 BC-600 BC) forms.
http://collection.britishmuseum.org/id/thesauri/x110781,Aksumite,"The term refers to an East African highland culture centred on its capital Aksum in the modern province of Tigray in Ethiopia. Unique among sub-Saharan African states of the period in issuing an independent coinage from the end of the 3rd century AD to the first quarter of the 7th century AD. For coins, the term 'Aksumite Kingdom' is entered in the State field in records with the term 'Askumite' in the Material Culture field."
http://collection.britishmuseum.org/id/thesauri/x41140,Alanic,
http://collection.britishmuseum.org/id/thesauri/x113516,Alchon,Hun tribe in Afghanistan and Pakistan c. 4th-5th century.
http://collection.britishmuseum.org/id/thesauri/x117835,Almohad dynasty,The Almohad dynasty ruled in North Africa and Spain from AD 1130-1269.
http://collection.britishmuseum.org/id/thesauri/x52004,Almoravid dynasty,"1056-1147; Morocco & Spain. Originating in religious movement among Berber nomads. Almoravid is the Spanish form of 'murabitun', meaning those dwelling in a hermitage or frontier fortress. This term was used for these warriors who wore veils over their faces against the sand and wind hence they were also known as 'al-mutalaththimun' meaning the veiled ones. The Almoravid recognised the Abbasid Caliphs as spiritual heads of Islam."
http://collection.britishmuseum.org/id/thesauri/x107114,American cultures and periods,
http://collection.britishmuseum.org/id/thesauri/x117735,Amirs of Multan,
http://collection.britishmuseum.org/id/thesauri/x117734,Amirs of Sind,
http://collection.britishmuseum.org/id/thesauri/x13595,Amm Adam Group,
http://collection.britishmuseum.org/id/thesauri/x111145,Ammonite,
http://collection.britishmuseum.org/id/thesauri/x116140,Amuq A-B,
http://collection.britishmuseum.org/id/thesauri/x116515,Amuq A/B,
http://collection.britishmuseum.org/id/thesauri/x13599,An'ei Era,1772-1781
http://collection.britishmuseum.org/id/thesauri/x72297,Anasazi,"Southeast Utah, Southwest Colorado, Northeast Arizona, Northwest New Mexico."
http://collection.britishmuseum.org/id/thesauri/x107598,Ancient Egypt,
http://collection.britishmuseum.org/id/thesauri/x14572,Ancient South Arabian,This term is used to group together different ancient periods and spoken languages within the region of Southern Arabia which broadly corresponds to modern Yemen but overlaps into the adjoining areas of what are now Oman and Saudi Arabia.
http://collection.britishmuseum.org/id/thesauri/x103295,Andean,"The term refers to periods and cultures from the Peruvian Andes, both highland and coastal."
http://collection.britishmuseum.org/id/thesauri/x105385,Anglo-Egyptian Sudan,The term refers to the date range 1899 to 1955.
http://collection.britishmuseum.org/id/thesauri/x41012,Anglo-Saxon,In the context of archaeological material the term refers to the date range circa 5thC to later 11thC. For numismatic material use the term Anglo-Saxon rather than the Narrower Terms.
http://collection.britishmuseum.org/id/thesauri/x41145,Anglo-Viking,"Anglo-Viking is used in the context of numismatics only. It is defined as the period from c. AD 875-954 in which there were settlements within England under the authority of Scandinavian rulers. In this way, it applies to coins issued by Viking East Anglia (c. 880-910), Viking Northumbria (c. 895-954) and at unspecified sites within the Danelaw (c. 875-c. 930). It is not used with reference to Scandinavian imitations of Anglo-Saxon coins, or to coins of Cnut and his sons in the 11thC, since that period of Danish rule did not fundamentally affect the basic 'Anglo-Saxon' character of either culture or coinage."
http://collection.britishmuseum.org/id/thesauri/x111613,Anjira,
http://collection.britishmuseum.org/id/thesauri/x22979,Anjira I-II,
http://collection.britishmuseum.org/id/thesauri/x25000,Anjira III,
http://collection.britishmuseum.org/id/thesauri/x25001,Anjira IV,
http://collection.britishmuseum.org/id/thesauri/x13602,Ansei Era,1854-1860
http://collection.britishmuseum.org/id/thesauri/x114114,Anterior Le dynasty,"Vietnamese dynasty, 980-1009 state name: Dai Co Viet"
http://collection.britishmuseum.org/id/thesauri/x25518,Anuradhapura,Period in the medieval and primarily Buddhist history of Sri Lanka; ends with the Tamil invasion of the 10th century AD.
http://collection.britishmuseum.org/id/thesauri/x13606,Anyang,circa 1300 BC-circa 1050 BC
http://collection.britishmuseum.org/id/thesauri/x109520,Apulian Greek,The term refers to Greek objects produced in Apulia.
http://collection.britishmuseum.org/id/thesauri/x13609,Apulian local,"The term refers to objects produced by local peoples in Apulia in Italy, in an indigenous style."
http://collection.britishmuseum.org/id/thesauri/x116004,Aq Qoyunlu,"The Aq Qoyunlu '[those with] white sheep' were a nomadic Turkmen confederation centred on Diyar Bakr 1378-1508 (AH 780-908), who established power through marital alliances with the Byzantines in the later 14th century. They submitted to Timur (q.v.) and were rewarded with the grant of Diyar Bakr. Under Uzun Hasan (1457-1478), they extended their rule as far as Khurasan, Iraq and the Persian Gulf, but were overthrown by the Ottomans (q.v.) and Safavids (q.v.)."
http://collection.britishmuseum.org/id/thesauri/x115536,Arab-Byzantine,"The term Arab-Byzantine is used for early Islamic coins before 696 (AH 77). These are coins that imitate Byzantine prototypes with legends sometimes in Greek or Latin, or Pahlavi or Arabic which were struck after the Byzantine model at the beginning of the first century of Islam. These coins were struck by or under Muslim authorities and show images such as the ""Standing Caliph""."
http://collection.britishmuseum.org/id/thesauri/x115535,Arab-Sasanian,"The term Arab-Sasanian covers the period circa 651-794 (AH 31-AH 178) and is used for early Islamic coins with Pahlavi and/or Arabic legends which were struck in the Sasanian fashion with the conventional Sasanian portrait on the obverse and on the reverse with a Zoroastrian fire-altar and two attendants. These coins were issued by the Arabs and Muslim authorities who governed the Sasanian provinces after the overthrow of the Sasanian empire. This coin type persisted in the eastern provinces of the caliphate for almost 200 years. The Yazdgird Era, commonly abbreviated as YE, is the first era inscribed on Tabaristan coins and on some Arab-Sasanian coins. YE1 (ie. year 1 of the Yazdgird Era) corresponds to AD 632/633, the first regnal year of the last Sasanian ruler Yazdgird III (632/3-651)."
http://collection.britishmuseum.org/id/thesauri/x13613,Archaic Greek,The term covers the date range: about 700BC-480BC.
http://collection.britishmuseum.org/id/thesauri/x106505,Archaic Period North America,The term refers to a period ranging from approximately 8000 BC to 1000 BC.in North America.
http://collection.britishmuseum.org/id/thesauri/x72303,Arctic,
http://collection.britishmuseum.org/id/thesauri/x112306,Arctic cultures/periods,
http://collection.britishmuseum.org/id/thesauri/x52007,Artuqid dynasty,"c.1101-1409 (c.AH 494-AH 812). Turkic dynasty ruling in Diyar Bakr, Khartpert, Mardin and Mayyafariqin, an area strongly settled by Turkmens. The rise of the Zangids halted their expansion and in the thirteenth century they became for a while vassals of the Seljuks of Rum. They submitted to the Mongol Hulegu and the dynasty came to an end with the Timurid invasion."
http://collection.britishmuseum.org/id/thesauri/x115581,Ashkenazi,
http://collection.britishmuseum.org/id/thesauri/x13673,Assyrian,"The term is used to describe cultures and dynasties belonging to the northern portion of ancient Mesopotamia, corresponding to what is now northern Iraq."
http://collection.britishmuseum.org/id/thesauri/x13674,Asuka Period,552-646
http://collection.britishmuseum.org/id/thesauri/x72307,Aterian,A stoneworking industry found in the region around the Atlas Mountains and the northern Sahara. Dates to the Middle Stone Age.
http://collection.britishmuseum.org/id/thesauri/x13677,Attic,Used with Attica as Production place.
http://collection.britishmuseum.org/id/thesauri/x25005,Aurangzíb reign,
http://collection.britishmuseum.org/id/thesauri/x101583,Aurignacian,"Earliest phase of the Upper Palaeolithic, about 40,000 years ago."
http://collection.britishmuseum.org/id/thesauri/x13678,Avar,
http://collection.britishmuseum.org/id/thesauri/x105378,Ayutthaya Period,Art historical period associated with the dynasty ruling in central Thailand from late 13thC to 18thC. Ends with the Burmese sack of the city of Ayutthaya in 1767.
http://collection.britishmuseum.org/id/thesauri/x52008,Ayyubid dynasty,"1169-1260 (AH 564-AH 658). Dynasty of Kurdish origin whose most famous ruler was Saladin I, the founder of the Ayyubid dynasty in Damascus. He conquered Fatimid Egypt and replaced Isma'ili Shi'ism with strong orthodox Sunni religious and educational policy. The Ayyubids were continuing the policy of the Zangids in Syria and the earlier Great Seljuqs. After the death of the Ayyubid al-Kamil Nasir al-Din Muhammad in 1238 (AH 635) internal quarrels turned the Ayyubid empire into a confederation of principalities. The Mongol invasion put an end to Ayyubid rule."
http://collection.britishmuseum.org/id/thesauri/x117520,Azilian,
http://collection.britishmuseum.org/id/thesauri/x41152,Aztec,
http://collection.britishmuseum.org/id/thesauri/x56932,BMAC,"Bronze Age culture of Central Asia, dated circa 2200BC-1700BC."
http://collection.britishmuseum.org/id/thesauri/x13682,Babylonian,"The term is used to describe cultures and dynasties belonging to the southern portion of ancient Mesopotamia, corresponding to what is now southern Iraq."
http://collection.britishmuseum.org/id/thesauri/x72309,Bachwesi,
http://collection.britishmuseum.org/id/thesauri/x13684,Badarian,
http://collection.britishmuseum.org/id/thesauri/x56721,Bahmani Dynasty,"1347-1538 (AH 748-944): Muslim state in the north Deccan (territory now divided between Maharashtra, Andhra Pradesh and Karnataka), ruled by the Bahmani dynasty. The founder, 'Ala al-Din Bahman Shah (1347-1359), governor of Gulbarga for the Delhi Sultanate, declared independence in 1347."
http://collection.britishmuseum.org/id/thesauri/x95518,Bakun,"Fars, 5000BC-4000BC."
http://collection.britishmuseum.org/id/thesauri/x41153,Balt,
http://collection.britishmuseum.org/id/thesauri/x114252,Banijurid dynasty,"c.848-c.908 (c.AH 233-c.AH 295). The Banijurids, who were probably of Iranian origin, were local rulers at Balkh and Andaraba in the region of Tukharistan to the south of the middle Oxus, and also at Panjhir in the Hindu Kush. They were vassals of the Samanids."
http://collection.britishmuseum.org/id/thesauri/x13693,Banshan Period,circa 2600 BC-2300 BC
http://collection.britishmuseum.org/id/thesauri/x114223,Bao Dai,(1926-1945) reign.
http://collection.britishmuseum.org/id/thesauri/x106119,Baoqing,1225-1227 (era).
http://collection.britishmuseum.org/id/thesauri/x113922,Baoyuan,1038-1040 (era).
http://collection.britishmuseum.org/id/thesauri/x117761,Barakzay Dynasty,
http://collection.britishmuseum.org/id/thesauri/x116734,Bawandid dynasty,
http://collection.britishmuseum.org/id/thesauri/x113038,Begtiginid dynasty,"1145-1233 (AH 529-AH 630). Turkish rulers controlling north-eastern Iraq and Kurdistan with a centre at Irbil, also in control of Harran in northern Syria.They arose out of the Turkish military entourage of the Zangids (q.v.)."
http://collection.britishmuseum.org/id/thesauri/x41156,Bijelo-Brdo,
http://collection.britishmuseum.org/id/thesauri/x72688,Birnirk,500-1000 - North Alaskan coast
http://collection.britishmuseum.org/id/thesauri/x13710,Boeotian,Used with Boeotia as Production place.
http://collection.britishmuseum.org/id/thesauri/x41157,Bogomil,The Bogomils were the followers of a Gnostic sect originally established in the 10th century AD in Bulgaria. From there their doctrines were spread by missionaries to some other areas of the Balkans and surrounding regions.
http://collection.britishmuseum.org/id/thesauri/x117553,Bosnian,The term Bosnian as a narrower term of Ottoman dynasty refers to a specific cultural period on the fortress of Qasr Ibrim between 1550-1811 AD.
http://collection.britishmuseum.org/id/thesauri/x114770,British Iron Age East Anglia,"This term is restricted to Iron Age numismatics, and applies to coins produced between 50 BC-AD 50. It refers to an area roughly equivalent to the modern East Anglia - Norfolk, Suffolk and parts of Cambridgeshire - in which similar styled coins are found. The various issuing authorities of this area seem to have relied on the same sources of technology and craftsmanship. The earliest coins were issued anonymously; later examples carry inscriptions that are assumed to be the names of local rulers. These include AESV, ALIIF SCAVO (or similar), ESVPRASTO, ECEN/ECE (if this is not a reference to the Iceni themselves) and ANTED. The ethnic or tribal identities of these issuers are unclear, but some may have belonged to the Iceni (who can perhaps be equated with the ""Cenimagni"" mentioned by Caesar - Caesar, De Bello Gallico, V.21)."
http://collection.britishmuseum.org/id/thesauri/x114771,British Iron Age East Wiltshire,"This term is restricted to Iron Age numismatics, and applies to coins produced between 50 BC-10 BC. It refers to an area of Eastern Wiltshire in which a uniquely local style of Iron Age coinage flourished during the third quarter of the first century BC. These coins are all uninscribed and are closely related to contemporary ""Western"" coinage produced further to the north and west. The ethnic or tribal identities of its issuers are completely unknown."
http://collection.britishmuseum.org/id/thesauri/x114769,British Iron Age Kent,"This term is restricted to Iron Age numismatics, and applies to coins produced between 150 BC-AD 50. It refers to an area roughly equivalent to the modern county of Kent and parts of East Sussex and Greater London, in which similar styled coins are found. The various issuing authorities of this area seem to have relied on the same sources of technology and craftsmanship. Probable rulers in this area include Dubnovellaunos, Sam, Vosenos, Eppillus, Solidu and Amminius. The ethnic or tribal identities of these rulers and the anonymous issuers of earlier coins remain uncertain, although many modern books label them as ""Cantii"" or ""Cantiaci"". In fact, this area may well have been fragmented before the Roman period. The term ""South Eastern"" is used in Hobbs' catalogue of the BM collection (1996) but is often considered confusing. R Hobbs, British Iron Age Coins in the British Museum, London (BMP) 1996."
http://collection.britishmuseum.org/id/thesauri/x13712,Bronze Age,"Bronze Age is a cultural term widely used from Europe to the Far East, and is subject to local regional subdivisions with their own chronologies. Examples: Britain and Ireland: c. 2150 BC - 800 BC France: c. 2150 BC - 800 BC Greece: c. 3200 BC - 1060 BC Italy: c. 2200BC - 975 BC Korea: c. 2000 BC - 500 BC Low Counties: c. 2000 BC - 800 BC Scandinavia: c. 1600 BC - 550 BC"
http://collection.britishmuseum.org/id/thesauri/x18612,Buddhist,
http://collection.britishmuseum.org/id/thesauri/x41160,Bulgar,
http://collection.britishmuseum.org/id/thesauri/x13715,Bun'ei Era,1264-1275
http://collection.britishmuseum.org/id/thesauri/x13716,Bun'o Era,1260-1261
http://collection.britishmuseum.org/id/thesauri/x13717,Bunchu Era,1372-1375
http://collection.britishmuseum.org/id/thesauri/x13718,Bunji Era,1185-1190
http://collection.britishmuseum.org/id/thesauri/x13719,Bunka Era,1804-1818
http://collection.britishmuseum.org/id/thesauri/x13720,Bunki Era,1501-1504
http://collection.britishmuseum.org/id/thesauri/x13721,Bunkyu Era,1861-1864
http://collection.britishmuseum.org/id/thesauri/x13713,Bunmei Era,1469-1487
http://collection.britishmuseum.org/id/thesauri/x13722,Bunnan Era,1444-1449
http://collection.britishmuseum.org/id/thesauri/x13714,Bunpo Era,1317-1319
http://collection.britishmuseum.org/id/thesauri/x13723,Bunroku Era,1592-1596
http://collection.britishmuseum.org/id/thesauri/x13724,Bunryaku Era,1234-1235
http://collection.britishmuseum.org/id/thesauri/x13725,Bunsei Era,1818-1830
http://collection.britishmuseum.org/id/thesauri/x13726,Bunsho Era,1466-1467
http://collection.britishmuseum.org/id/thesauri/x116468,Burgundian,"In this thesaurus the term refers to Germanic people of the migration period, who established a post-Roman successor kingdom in Gaul during the 5thC to 6thC before absorption by the Merovingians (q.v.) in the AD 530s. NB. The term 'Burgundian’ is also used to refer to the Late Medieval dukes of Burgundy, who ruled a vast area of Europe. In such cases, the term 'Late Medieval' is entered as a Material Culture and 'Burgundy' (or its Narrow terms) are entered in Findspot or Production Place or . In such cases, for coin records, the State field should also be used to record 'Kingdom of Burgundy'."
http://collection.britishmuseum.org/id/thesauri/x52009,Burid dynasty,"1104-1154 (AH 497-549). Damascus and southern Syria. Dynasty derived from Tughtigin, Atabeg of the Seljuq Amie of Damascus (Buri is the son of Tughtigin). They maintained their power through skilful diplomacy with the Fatamids and the Frankish Crusaders but these balancing policies were not popular with the 'Abbasid Caliphs."
http://collection.britishmuseum.org/id/thesauri/x102087,Butana Group,Culture of the Butana-Gash region in Eastern Sudan.
http://collection.britishmuseum.org/id/thesauri/x109504,Buyid dynasty,"This Persian dynasty began as commanders in the army of the Daylamis who ruled the south-western corner of the Caspian Sea and were proud to emphasise their connections with the Sasanian dynasty. 'Ali, the eldest of three sons of Buya ('Imad al-Dawla), was in control of Isfahan at the time when Mardawij of the Ziyarid dynasty (q.v.) was murdered. He soon seized the whole of the Fars province while his brother Hasan held Jibal and Ahmad was in control of Kirman and Khuzistan. In 945 (AH 339) Ahmad entered Baghdad and for the next 110 years the Abbasids acknowledged the rule of the Buyids. 'Imad al-Dawla and his successors were Shi'ites."
http://collection.britishmuseum.org/id/thesauri/x13731,Byzantine,"The term refers to the successor state to the Roman empire in the eastern Mediterranean, from the foundation of Constantinople by Constantine the Great in AD 330 until its fall to the Ottoman Turks in AD 1453. The Byzantine period is often divided into three phases: the early Byzantine period from the early 4thC to the 7thC (see also the term Late Antique) which saw the losses of the key provinces of Syria and Egypt to the Arabs; the Middle Byzantine period from the 8thC to the early 13thC covering Iconoclasm and ending with the sack of Constantinople by the Fourth Crusade in 1204; the Late Byzantine period from the early 13thC to the mid-15thC, a period of geographical and political decline, but also of a flowering of the arts under the Palaeologan dynasty. See also the terms Late Roman and Medieval and its Narrow Terms."
http://collection.britishmuseum.org/id/thesauri/x13732,C-Group Culture,
http://collection.britishmuseum.org/id/thesauri/x13733,Caeretan,
http://collection.britishmuseum.org/id/thesauri/x72317,Calima,The term refers to a region and a cultural tradition of Colombia in the Western Range of the Valle del Cauca department from 1500 BC to 1600 AD.
http://collection.britishmuseum.org/id/thesauri/x111588,Campanian,
http://collection.britishmuseum.org/id/thesauri/x13735,Canaanite,
http://collection.britishmuseum.org/id/thesauri/x114117,Canh Hung reign period,Canh Hung reign period (1740-1786).
http://collection.britishmuseum.org/id/thesauri/x116768,Canh Thinh,
http://collection.britishmuseum.org/id/thesauri/x13736,Cappadocian,"Used for cylinder seals, tablets and texts of the early 2nd millennium BC from South Central Anatolia. For other material use Old Assyrian."
http://collection.britishmuseum.org/id/thesauri/x111587,Carian,
http://collection.britishmuseum.org/id/thesauri/x41017,Carolingian,
http://collection.britishmuseum.org/id/thesauri/x109714,Cauca,The term refers to a region and a style of Colombia in the Popayan valley and the Central Range in the Cauca department from 1000 to 1600 AD.
http://collection.britishmuseum.org/id/thesauri/x13738,Celtic,"This term is used in the British Museum database to refer generally to Early Medieval objects from Ireland, Scotland, Wales and Cornwall. For Iron age objects often described as Celtic, the term Early Celtic Art has been entered in the School/Style field."
http://collection.britishmuseum.org/id/thesauri/x116139,Ceramic Neolithic,
http://collection.britishmuseum.org/id/thesauri/x52010,Chagatayid dynasty,"1227-1363 (?) (AH 624-764). Transoxiana, Mogholistan and eastern Turkistan. Named after Chagatay, son of Chengiz. The founder of the Chagatayid khanate (dynasty) was Chagatay's grandson Alughu who seized Khwarazm, western Turkestan and Afghanstan. These territories became the nucleus of the khanate. The unity of the Chagatayids began to disintegrate with the rise of Timurlang in Transoxiana."
http://collection.britishmuseum.org/id/thesauri/x13739,Chalcidian,Used with Italy as Production place.
http://collection.britishmuseum.org/id/thesauri/x13740,Chalcolithic,"Term used to define transitional period between Neolithic and Bronze Age, literally ""Copper Stone Age"", also known as Copper Age period in Europe. Soviet literature uses Aeneolithic."
http://collection.britishmuseum.org/id/thesauri/x111560,Chalukya,"Dynasty of north-west Deccan (ruling portions of Karnataka, Maharashtra, western Andhra Pradesh), India, 6thC AD-13thC AD, subdivided into Chalukyas of Badami (Bijapur), Gujarat, Kalyana and Vengi (Eastern Chalukyas)."
http://collection.britishmuseum.org/id/thesauri/x72322,Chancay,
http://collection.britishmuseum.org/id/thesauri/x113543,Chauhan dynasty,"Chauhan dynasty (fl. 8th-12th century) was first established at Sambhar, the salt lake area in the Amber (later Jaipur) district, Rajasthan. In the early 11th century Ajayaraja (q.v.) founded the city of Ajayameru (Ajmer), and in the mid twelfth century, his successor Vigraharaja (q.v.) captured Delhi from the Tomaras (q.v.) and annexed territory along the Yamuna River. In 12th century the Chauhans dominated Delhi, Ajmer and Ranthambhor. The last king, Prithviraja III (q.v.), resisted Muslim attack at Tarain in 1191, but was defeated by Muhammad ibn Sam (q.v.) in a second battle at Tarain in 1192."
http://collection.britishmuseum.org/id/thesauri/x114353,Chen dynasty,557-589
http://collection.britishmuseum.org/id/thesauri/x23016,Cheng Wang,1115BC-1077BC (reign).
http://collection.britishmuseum.org/id/thesauri/x13742,Chengdi,32-7BC (reign)
http://collection.britishmuseum.org/id/thesauri/x13743,Chenghua,1465-1487 (reign)
http://collection.britishmuseum.org/id/thesauri/x115585,Chengzong,1294-1307 (reign).
http://collection.britishmuseum.org/id/thesauri/x111558,Chera,"Kingdom in Kerala, South India, mentioned in rock edicts of Asoka Maurya (c.273 BC-232 BC), and issuing lead and copper coins c.200 BC-200. The kingdom survived until the 15thC under a number of different dynasties as well as under the suzerainty of the more powerful Chola and Pandya kingdoms."
http://collection.britishmuseum.org/id/thesauri/x116770,Chieu Thong,
http://collection.britishmuseum.org/id/thesauri/x72325,Chimu,"The date range covered is AD 900-AD 1470. Christopher Donnan, 'Ceramics of Ancient Peru', Fowler Museum of Cultural History, University of California, Los Angeles, 1992."
http://collection.britishmuseum.org/id/thesauri/x115228,Chimu-Inca,1470-1660 This refers to the fusion of the Chimu and Inca cultures after the conquest of the Chimu by the Inca.
http://collection.britishmuseum.org/id/thesauri/x72328,Chincha-Atacama,The term refers to a style form 1100 to 1350 in northern Chile.
http://collection.britishmuseum.org/id/thesauri/x13744,"Chinese cultures, dynasties and periods","The dynasty term is entered first, then as a second entry, the (reign) period or era term."
http://collection.britishmuseum.org/id/thesauri/x72329,Chiriquí,"The term refers to a culture and style, named after the place."
http://collection.britishmuseum.org/id/thesauri/x13746,Chogen Era,1028-1037
http://collection.britishmuseum.org/id/thesauri/x13747,Choho Era,999-1004
http://collection.britishmuseum.org/id/thesauri/x13748,Choji Era,1104-1106
http://collection.britishmuseum.org/id/thesauri/x13749,Chojo Era,1132-1135
http://collection.britishmuseum.org/id/thesauri/x13750,Chokan Era,1163-1165
http://collection.britishmuseum.org/id/thesauri/x13751,Chokyo Era,1487-1489
http://collection.britishmuseum.org/id/thesauri/x13752,Chokyu Era,1040-1044
http://collection.britishmuseum.org/id/thesauri/x41567,Chola,"South Indian dynasty, originally based in the Kaveri delta and with a capital at Thanjavur/Tanjore. Came to prominence in the 8th century and flourished through into the 12th. Held all of the Tamil country as well as other parts of southern India. Under Rajaraja invaded Sri Lanka and Srivijaya, while under Rajendra (son of Rajaraja), invaded northern India as far as the Ganges."
http://collection.britishmuseum.org/id/thesauri/x72331,Cholula-Mixteca,
http://collection.britishmuseum.org/id/thesauri/x113374,Chongning,1102-1106 (era).
http://collection.britishmuseum.org/id/thesauri/x13753,Chongzhen,1628-1644 (reign)
http://collection.britishmuseum.org/id/thesauri/x13754,Choroku Era,1457-1460
http://collection.britishmuseum.org/id/thesauri/x13755,Choryaku Era,1037-1040
http://collection.britishmuseum.org/id/thesauri/x13756,Choson Dynasty,1392-1910
http://collection.britishmuseum.org/id/thesauri/x13760,Chotoku Era,995-999
http://collection.britishmuseum.org/id/thesauri/x13761,Chowa Era,1012-1017
